date,stock_index,open_price,close_price,daily_high,daily_low,trading_volume,gdp_growth_percent,inflation_rate_percent,unemployment_rate_percent,interest_rate_percent,consumer_confidence_index,government_debt_billion_usd,corporate_profits_billion_usd,forex_usd_eur,forex_usd_jpy,crude_oil_price_usd_per_barrel,gold_price_usd_per_ounce,real_estate_index,retail_sales_billion_usd,bankruptcy_rate_percent,mergers_&_acquisitions_deals,venture_capital_funding_billion_usd,consumer_spending_billion_usd,year
2001-05-12,S&P 500,3309.12,3317.05,3366.76,3306.45,341533667,0.07,5.39,7.75,3.8,53,25661,1647,1.42,136.23,66.14,1470.68,442.58,9073,0.11,47,63.62,4473,2001
2001-05-13,NASDAQ,4462.31,4501.21,4528.99,4442.38,940800112,9.97,3.8,12.43,6.46,92,10213,1984,1.0,98.39,97.4,1033.27,415.46,3132,6.68,46,78.84,3362,2001
2001-05-14,Dow Jones,4922.96,4929.89,4938.400000000001,4909.42,987497327,7.38,3.6,14.05,1.0,108,5675,2284,0.88,141.55,132.4,973.31,331.95,4607,6.04,25,49.92,8795,2001
2001-05-15,NASDAQ,2630.34,2643.51,2659.32,2580.3700000000003,968608434,8.26,4.64,14.67,7.65,98,4378,318,0.99,149.69,82.61,2423.52,378.01,4821,1.26,1,29.71,10049,2001
2001-05-16,NASDAQ,4310.08,4311.95,4333.17,4294.66,900488086,9.06,2.76,13.68,0.54,109,20353,4450,1.25,100.29,26.64,1801.24,236.36,8714,9.6,48,50.82,12466,2001
2001-05-17,Dow Jones,4058.11,4013.23,4073.58,3969.01,715142970,0.11,1.8,6.13,3.42,55,9513,911,1.05,148.93,137.48,2178.35,476.22,9409,5.62,47,6.38,10267,2001
2001-05-18,NASDAQ,3294.12,3267.41,3308.15,3233.6,855190058,-0.54,5.57,14.51,5.29,69,21217,369,1.47,102.43,87.21,1710.45,110.71,4738,4.69,31,72.14,799,2001
2001-05-19,S&P 500,4824.19,4823.389999999999,4872.799999999999,4806.339999999999,365875782,-1.49,8.43,12.56,4.08,80,23517,4799,0.89,80.82,90.87,1477.44,140.37,4071,3.98,2,45.22,8951,2001
2001-05-20,S&P 500,1801.9,1782.92,1809.57,1755.74,262053146,7.45,1.53,12.88,3.42,71,3593,3305,1.49,105.7,21.78,1140.46,470.22,7729,2.1,18,89.83,4290,2001
2001-05-21,S&P 500,1437.06,1405.24,1473.73,1363.21,467533964,5.19,0.33,2.2,8.39,81,15276,1286,0.81,149.83,33.01,2255.89,478.02,7623,9.53,35,92.33,1750,2001
2001-05-22,Dow Jones,4415.85,4416.26,4416.280000000001,4371.68,637856498,-1.46,2.47,14.41,9.38,96,11804,1833,1.12,124.46,121.06,907.98,296.23,8827,7.02,19,12.64,14888,2001
2001-05-23,NASDAQ,2756.6,2738.88,2786.41,2730.86,881608400,0.65,9.8,12.12,8.8,83,17741,4896,0.98,128.68,76.54,2330.4,330.58,2365,5.68,29,99.61,7952,2001
2001-05-24,S&P 500,4387.88,4363.6900000000005,4433.68,4346.710000000001,234832863,2.6,8.29,11.98,5.46,76,27381,3067,1.2,96.68,149.75,1148.52,461.02,9669,6.31,36,96.99,6877,2001
2001-05-25,Dow Jones,4572.36,4568.759999999999,4586.759999999999,4551.999999999999,121138393,2.92,5.96,3.06,8.9,93,8118,172,0.87,90.21,110.44,816.2,441.37,3748,8.4,44,62.75,7581,2001
2001-05-26,NASDAQ,1249.83,1213.16,1259.11,1211.06,1636024,8.33,9.29,5.02,9.25,79,8477,4738,1.41,141.99,143.45,976.63,444.78,7994,6.36,19,82.56,7471,2001
2001-05-27,Dow Jones,4533.86,4576.63,4609.21,4503.95,584603323,0.71,4.45,14.51,4.39,82,3050,4161,0.9,108.94,56.32,2301.96,248.71,9415,1.15,33,1.94,776,2001
2001-05-28,S&P 500,2793.28,2830.05,2865.6800000000003,2750.5400000000004,741245653,8.63,9.83,8.51,3.19,76,27262,730,1.21,80.29,42.9,925.3,432.22,520,6.97,43,97.04,8513,2001
2001-05-29,S&P 500,3041.73,3062.49,3096.8900000000003,3022.65,88779724,1.62,2.96,7.17,1.43,105,1725,2942,0.82,100.6,68.96,1403.91,127.72,7573,5.65,16,45.69,10250,2001
2001-05-30,S&P 500,3506.37,3466.99,3522.34,3429.99,739023804,6.2,2.4,12.92,5.05,72,16511,977,1.02,93.7,54.42,1225.54,294.79,6672,9.66,41,90.98,13158,2001
2001-05-31,Dow Jones,4705.53,4733.12,4745.73,4674.139999999999,307124555,8.95,6.38,3.14,9.49,92,27632,856,0.9,122.26,99.74,862.65,194.96,414,7.34,22,38.57,6830,2001
2001-06-01,Dow Jones,1076.46,1107.26,1155.06,1057.68,465487238,8.61,3.78,7.42,5.83,103,9345,2765,1.48,132.93,116.78,1703.49,114.32,6333,3.44,40,78.84,6189,2001
2001-06-02,S&P 500,2907.37,2934.15,2980.31,2900.32,854645312,-4.15,6.26,6.88,6.84,117,7953,4393,0.81,114.82,72.27,2497.17,346.88,2586,1.35,8,41.85,4929,2001
2001-06-03,Dow Jones,3750.89,3712.29,3773.76,3676.82,829647072,-1.91,3.05,6.55,1.57,102,24284,1550,1.05,93.01,31.68,2250.11,130.47,5470,4.82,26,36.33,5441,2001
2001-06-04,S&P 500,3890.83,3905.22,3947.53,3848.1,826405683,2.15,6.18,6.0,1.86,89,10031,2640,1.01,84.06,23.42,1087.12,148.06,1700,6.79,16,94.68,10944,2001
2001-06-05,S&P 500,3770.13,3803.56,3826.18,3735.84,876685750,1.47,2.76,4.73,4.91,109,5056,181,1.26,101.95,48.34,2303.34,132.7,5455,1.77,40,69.94,13961,2001
2001-06-06,NASDAQ,1537.74,1545.48,1566.7,1536.85,27797453,4.61,0.51,4.25,9.54,58,3217,1431,0.84,136.42,115.22,1568.05,490.02,2717,6.49,45,84.02,6673,2001
2001-06-07,Dow Jones,2197.58,2212.22,2220.06,2186.77,804403002,9.17,9.12,10.33,3.93,59,3892,1822,1.37,109.37,48.8,1264.53,115.7,199,8.26,16,54.38,3405,2001
2001-06-08,S&P 500,2434.86,2430.7000000000003,2456.1800000000003,2427.2300000000005,165623214,-3.31,8.83,13.95,8.84,59,25038,456,1.13,97.66,138.43,1888.52,207.9,9182,1.57,48,91.84,220,2001
2001-06-09,S&P 500,4217.75,4220.62,4247.49,4189.23,206863671,1.78,9.71,8.62,1.64,79,13986,1419,1.12,81.45,104.71,1168.38,360.8,9103,7.06,1,74.02,7828,2001
2001-06-10,Dow Jones,2115.04,2068.48,2116.17,2030.66,297224040,-2.11,7.17,5.87,6.36,59,9754,679,0.96,114.72,132.07,2295.41,429.35,9713,0.68,14,7.31,13445,2001
2001-06-11,NASDAQ,1842.82,1856.72,1878.93,1837.29,995358224,8.41,6.83,4.07,6.21,107,6622,4495,1.14,127.94,70.16,1861.11,343.28,4143,0.08,10,76.71,12517,2001
2001-06-12,NASDAQ,4829.79,4787.93,4868.86,4746.01,616067587,9.47,5.59,12.79,8.67,85,21412,745,1.05,93.32,147.86,1031.24,490.6,8536,0.33,36,1.97,3550,2001
2001-06-13,S&P 500,1035.45,1028.95,1069.45,1001.17,859670579,2.18,1.26,14.63,0.53,93,11224,2333,0.97,117.6,108.33,1770.1,235.08,3552,6.32,40,82.92,9883,2001
2001-06-14,Dow Jones,4991.28,4970.55,5023.04,4936.05,587454130,-3.44,1.89,6.54,2.3,106,10300,2731,0.92,109.45,66.4,1667.63,288.8,6405,9.73,8,33.25,11498,2001
2001-06-15,NASDAQ,3707.29,3711.83,3757.31,3658.72,119927142,6.78,2.89,5.78,2.59,92,17965,3399,1.31,129.28,47.63,1601.47,428.52,1113,7.71,13,59.87,11223,2001
2001-06-16,Dow Jones,4313.88,4277.22,4314.78,4273.04,814209600,5.46,8.9,9.82,9.52,72,7139,407,0.9,140.24,132.65,1420.46,372.68,4489,2.54,7,74.96,6411,2001
2001-06-17,Dow Jones,2178.48,2197.64,2225.49,2133.42,599999592,0.32,1.73,12.08,1.96,53,23902,333,0.92,101.49,61.35,1606.15,185.63,345,0.72,42,63.73,14641,2001
2001-06-18,S&P 500,1057.26,1086.76,1126.13,1050.95,720867564,8.31,9.23,7.92,0.85,61,22989,1134,1.2,143.33,25.77,1796.22,299.47,9499,6.17,11,67.27,11838,2001
2001-06-19,NASDAQ,3951.48,3917.82,3978.55,3898.17,303075479,9.64,5.23,10.19,5.58,98,27724,2322,0.96,129.49,56.23,2047.07,490.38,3620,0.03,6,89.28,9085,2001
2001-06-20,S&P 500,4336.58,4297.01,4352.77,4254.4400000000005,857670689,3.37,7.16,11.32,5.52,73,13945,2920,1.12,82.6,43.33,2360.39,445.21,3339,7.93,2,37.46,7863,2001
2001-06-21,NASDAQ,3961.9,3926.45,3968.71,3881.14,814204055,3.49,1.1,14.49,8.52,62,5250,4838,1.19,135.39,61.57,875.45,176.72,9931,2.43,25,54.76,10414,2001
2001-06-22,NASDAQ,1571.4,1609.11,1653.4900000000002,1546.0800000000002,163740986,-0.54,2.69,4.15,9.51,117,14320,1835,0.99,114.62,99.72,1767.88,171.91,3576,2.99,2,17.58,7357,2001
2001-06-23,NASDAQ,4013.71,4016.53,4040.07,3984.0,300392509,3.77,9.59,14.97,5.62,83,3154,4377,1.04,146.18,85.06,2078.36,431.36,7683,3.44,45,46.81,13020,2001
2001-06-24,NASDAQ,4075.69,4072.42,4119.6,4037.01,452246414,1.59,2.66,7.1,9.33,58,17039,1041,0.95,102.65,112.41,996.44,179.56,3695,7.64,3,15.09,5830,2001
2001-06-25,NASDAQ,3634.16,3594.83,3663.45,3553.19,472808464,-0.47,2.97,11.4,7.39,59,21180,449,1.12,121.38,63.4,2349.55,281.12,7933,2.66,31,63.4,11688,2001
2001-06-26,Dow Jones,4064.46,4079.42,4113.13,4058.38,980149964,-3.99,1.98,9.44,3.01,114,3569,2786,1.49,146.93,35.58,1216.48,172.3,1139,2.84,45,32.49,7539,2001
2001-06-27,S&P 500,4383.69,4420.49,4460.7,4343.19,120452230,-1.21,1.29,8.33,9.32,103,18847,1505,1.05,98.98,40.83,2216.66,105.87,6449,5.41,13,85.92,2222,2001
2001-06-28,Dow Jones,3454.42,3487.24,3520.2000000000003,3430.36,876540616,-2.03,2.33,11.07,6.84,92,21478,3727,1.26,113.04,123.65,1925.41,450.16,8187,4.63,2,34.42,4332,2001
2001-06-29,NASDAQ,1354.42,1367.03,1386.93,1331.89,350571006,3.13,6.42,7.14,4.43,108,14213,1645,1.25,132.67,32.74,1751.23,411.6,9278,9.56,12,28.75,2408,2001
2001-06-30,S&P 500,2950.51,2908.0400000000004,2976.19,2886.8500000000004,78448802,4.03,4.55,3.64,6.96,108,8163,4420,1.35,128.38,123.76,2277.71,288.24,1059,2.63,7,49.18,3383,2001
2001-07-01,NASDAQ,1310.6,1271.84,1350.75,1246.38,173859030,4.13,5.54,8.36,4.31,116,6803,1851,1.3,138.71,47.64,2447.7,163.83,2352,0.92,37,17.62,6107,2001
2001-07-02,S&P 500,2630.17,2585.1,2648.85,2537.85,55299573,0.82,1.22,8.78,1.58,110,26310,1846,0.81,116.39,108.19,2495.12,422.57,4352,5.41,1,20.46,11918,2001
2001-07-03,Dow Jones,2628.43,2604.18,2647.84,2576.77,934066918,1.32,8.02,4.62,7.33,87,6642,4481,1.02,102.32,101.0,1961.58,243.75,5634,1.85,37,78.34,6853,2001
2001-07-04,S&P 500,1264.04,1227.61,1268.82,1179.9499999999998,534310806,7.51,7.84,14.16,8.33,57,10168,1454,1.41,117.46,32.77,1376.52,364.78,5026,4.14,45,49.77,9089,2001
2001-07-05,S&P 500,2395.28,2371.28,2441.01,2362.27,280762329,2.14,0.22,4.96,7.42,114,4255,3732,1.18,104.5,106.56,2286.99,226.68,398,1.87,30,20.71,10925,2001
2001-07-06,S&P 500,1443.99,1432.5,1448.54,1396.29,785267008,9.82,3.84,7.32,2.68,54,15929,4388,0.87,92.35,78.18,1912.39,272.91,118,8.81,38,3.25,11848,2001
2001-07-07,S&P 500,4232.94,4277.24,4309.65,4192.33,130823629,1.59,0.69,4.01,9.59,92,1330,1268,0.99,118.85,111.93,1349.66,314.19,9814,3.27,26,46.7,1667,2001
2001-07-08,S&P 500,4790.75,4801.79,4822.45,4756.79,314099999,4.74,7.92,8.97,0.74,109,14125,4866,1.0,83.39,128.61,2385.02,404.81,8991,7.75,16,74.29,4411,2001
2001-07-09,NASDAQ,1289.27,1322.77,1343.05,1258.92,26229298,-4.24,7.37,6.0,3.66,75,7074,4144,1.41,82.56,25.13,2071.01,432.83,6539,9.49,34,35.18,4980,2001
2001-07-10,S&P 500,4820.46,4841.5,4875.48,4792.22,967761327,4.8,9.02,8.36,2.97,60,14193,2685,1.19,84.52,104.24,1569.81,277.42,724,9.41,45,24.87,463,2001
2001-07-11,S&P 500,3090.31,3051.56,3093.66,3008.51,274314633,7.77,2.36,4.92,0.96,83,6621,4807,1.23,127.08,33.64,1572.63,193.22,2516,5.25,23,39.7,14502,2001
2001-07-12,Dow Jones,2198.26,2221.8500000000004,2251.5400000000004,2157.1800000000003,145463936,9.14,4.56,2.7,4.35,51,28804,1000,1.06,108.49,69.25,2493.08,161.46,1252,9.83,0,95.92,4426,2001
2001-07-13,S&P 500,1307.45,1284.96,1346.05,1278.85,20248708,9.96,1.84,12.13,6.42,70,16026,3441,0.84,114.59,21.65,1435.31,236.3,1398,6.56,28,42.37,8270,2001
2001-07-14,Dow Jones,3002.5,3016.41,3057.82,2960.07,841719426,-0.77,3.71,10.33,8.88,75,22958,4246,0.85,104.04,62.72,959.94,420.71,475,1.28,25,26.04,482,2001
2001-07-15,NASDAQ,4178.06,4162.160000000001,4186.59,4141.460000000001,6294512,3.63,5.22,6.43,9.9,54,1842,227,1.09,97.75,42.02,1715.55,209.59,5307,8.88,43,56.97,12622,2001
2001-07-16,S&P 500,3828.35,3878.12,3922.99,3815.67,104169073,1.76,0.53,2.62,8.18,58,10856,1775,0.92,105.08,92.31,2304.25,119.01,4092,4.69,34,81.09,2301,2001
2001-07-17,Dow Jones,1200.9,1177.26,1233.71,1133.77,880764793,3.46,7.15,13.25,4.95,99,11436,1877,0.87,93.54,86.6,1793.68,325.71,5159,1.53,43,2.33,5256,2001
2001-07-18,Dow Jones,1291.61,1269.52,1335.6999999999998,1247.92,185409396,-2.64,5.43,4.21,7.38,59,24563,333,0.98,127.51,123.13,2148.25,113.45,6459,7.91,23,55.85,12045,2001
2001-07-19,NASDAQ,2611.49,2654.56,2678.82,2571.07,668442778,7.84,8.29,14.1,8.51,107,12990,2595,1.32,87.12,103.19,893.27,453.97,1482,6.24,45,83.65,5532,2001
2001-07-20,S&P 500,2181.16,2133.62,2208.26,2120.45,765444786,8.64,2.72,8.22,4.92,59,24213,683,0.85,116.18,112.9,1944.77,371.22,951,8.82,32,21.64,4207,2001
2001-07-21,S&P 500,1929.54,1949.21,1995.16,1929.34,644346293,1.74,9.03,6.43,7.96,85,2344,1566,1.11,113.38,32.02,934.63,202.74,5700,8.27,25,92.18,10513,2001
2001-07-22,Dow Jones,2124.02,2146.55,2191.55,2099.25,525894776,-0.79,9.99,11.64,5.09,105,13749,602,1.38,101.13,23.61,1745.81,287.64,9599,3.2,36,57.81,7492,2001
2001-07-23,S&P 500,4213.93,4247.570000000001,4269.9800000000005,4208.92,362250133,-2.89,9.19,13.4,4.17,111,17345,4480,0.99,87.16,146.04,1646.2,395.69,8774,2.56,38,51.72,2302,2001
2001-07-24,Dow Jones,4716.91,4764.349999999999,4778.07,4679.19,779249745,5.26,7.78,6.82,5.5,86,19875,1255,1.01,129.24,75.51,2407.53,466.27,9339,7.34,25,96.37,618,2001
2001-07-25,S&P 500,2620.41,2667.97,2687.63,2606.61,779788623,-0.32,8.12,7.3,6.92,90,23727,1599,1.42,119.87,71.35,1025.19,449.78,5263,5.73,37,13.05,5197,2001
2001-07-26,Dow Jones,4624.44,4580.969999999999,4643.83,4558.789999999999,791170241,8.64,5.74,7.63,7.41,97,26654,1035,1.26,136.66,24.55,816.14,127.81,9210,0.7,49,74.04,335,2001
2001-07-27,S&P 500,2285.98,2318.16,2332.5,2281.63,970789934,5.07,1.9,13.99,3.89,71,700,2691,1.36,96.49,35.46,1033.5,132.46,2628,1.82,37,81.88,5257,2001
2001-07-28,NASDAQ,2905.75,2920.38,2933.81,2891.42,660557292,4.69,6.77,11.0,5.93,110,17399,455,1.0,135.41,142.26,1090.2,339.09,6321,1.51,10,48.91,6163,2001
2001-07-29,S&P 500,1904.12,1918.85,1961.9,1865.05,614452879,3.39,7.13,5.22,9.14,97,6371,2094,1.5,100.44,110.33,1226.55,298.6,2465,5.9,28,0.75,4493,2001
2001-07-30,S&P 500,3561.9,3524.73,3565.39,3517.15,627503111,-4.31,9.85,4.4,9.77,113,14017,1545,0.9,87.88,73.2,2185.65,217.17,8195,0.86,28,52.48,1367,2001
2001-07-31,NASDAQ,4915.92,4930.9400000000005,4964.820000000001,4883.56,237633386,8.98,5.41,4.99,2.66,86,22334,2759,1.47,89.44,137.58,1440.7,490.47,4711,2.08,2,15.44,2270,2001
2001-08-01,S&P 500,3413.97,3462.22,3470.86,3368.1,796528135,4.42,2.71,5.43,2.33,90,21723,3380,1.43,95.47,96.69,2229.29,398.51,6113,5.45,8,56.3,9807,2001
2001-08-02,NASDAQ,2431.26,2472.44,2489.67,2397.2700000000004,588211573,9.91,6.84,4.99,6.93,54,23374,4074,1.19,127.77,117.04,1262.29,374.93,6018,1.33,34,73.89,8173,2001
2001-08-03,S&P 500,3591.27,3585.18,3594.35,3544.63,879090441,3.06,9.79,10.56,4.44,101,27472,2604,1.21,97.08,76.11,2262.92,172.53,1834,2.48,5,53.15,10637,2001
2001-08-04,Dow Jones,1491.68,1445.67,1505.18,1440.22,582570038,5.65,1.77,3.51,0.73,66,20115,2246,1.34,122.27,76.1,813.75,213.57,1636,9.07,8,63.12,10269,2001
2001-08-05,Dow Jones,4554.64,4540.87,4593.06,4528.33,767516894,-4.16,3.26,7.04,3.8,111,4196,1310,1.01,97.96,28.89,2388.71,342.01,9841,6.97,7,10.48,7118,2001
2001-08-06,S&P 500,3012.34,3044.98,3089.23,2967.61,974041355,4.48,5.42,10.13,8.16,101,9967,729,1.17,105.57,115.42,2068.28,418.24,1345,3.07,26,9.79,13452,2001
2001-08-07,S&P 500,2797.4,2817.55,2828.63,2761.64,296729800,6.47,1.7,5.78,8.08,69,20177,2817,1.43,142.28,32.89,1501.64,472.42,2633,8.77,33,85.11,9580,2001
2001-08-08,S&P 500,3343.46,3339.39,3366.64,3307.41,624410660,6.68,0.22,2.85,5.2,65,23885,4982,0.85,115.03,119.35,1781.47,379.09,1914,2.5,23,5.03,3279,2001
2001-08-09,Dow Jones,3499.14,3454.65,3522.66,3421.46,274925704,6.55,3.37,3.06,4.99,56,18513,1594,1.43,122.02,44.81,2386.13,267.45,3626,5.89,47,28.5,5445,2001
2001-08-10,S&P 500,1287.1,1279.79,1330.78,1259.08,661521519,-1.61,8.65,3.64,6.01,115,20902,1207,1.31,93.25,52.16,1790.35,376.43,9423,3.68,4,93.78,1297,2001
2001-08-11,Dow Jones,3730.47,3727.37,3768.61,3725.14,109311569,9.63,0.43,12.87,2.58,61,4989,3177,1.34,89.21,139.33,1188.57,127.67,6730,7.52,9,45.94,11468,2001
2001-08-12,NASDAQ,1967.73,2010.59,2036.24,1928.51,808590365,9.93,4.29,10.55,5.5,92,24447,3534,0.85,108.92,81.3,1773.89,340.03,4588,3.72,19,67.49,4032,2001
2001-08-13,Dow Jones,3855.81,3869.92,3903.46,3821.87,963490335,-3.87,7.62,2.84,0.6,89,2516,3154,0.93,139.88,36.28,2281.46,457.85,4314,2.49,21,22.25,6581,2001
2001-08-14,Dow Jones,4290.14,4271.31,4332.51,4247.67,112557095,9.05,9.53,7.08,5.02,50,8858,2915,1.45,96.86,137.66,2478.66,354.78,1873,6.08,11,27.12,10009,2001
2001-08-15,NASDAQ,4215.83,4218.36,4218.839999999999,4170.84,85564950,-0.66,9.85,5.62,3.69,107,1475,3881,0.89,123.52,78.81,1792.94,103.02,9057,7.45,43,50.95,1728,2001
2001-08-16,Dow Jones,3210.0,3166.61,3230.14,3149.8,942751050,5.34,4.22,9.51,6.91,52,21431,2135,1.24,141.05,36.97,1064.6,377.81,6146,5.36,28,63.85,7898,2001
2001-08-17,S&P 500,3080.68,3127.94,3173.3,3065.96,818665469,0.07,9.5,8.8,6.56,57,7805,269,1.35,145.41,70.81,2111.98,390.58,1680,7.16,30,96.05,12508,2001
2001-08-18,S&P 500,1571.5,1557.51,1608.52,1513.87,544428947,9.52,0.35,8.25,4.12,110,17743,3931,0.96,149.57,96.61,2494.75,316.49,9953,4.22,5,57.48,3001,2001
2001-08-19,Dow Jones,4101.38,4099.17,4128.52,4059.32,793499730,-3.48,7.46,6.09,0.57,54,20828,2396,1.29,133.41,67.1,1605.18,426.44,9962,7.95,45,9.69,9843,2001
2001-08-20,S&P 500,2085.64,2071.17,2112.12,2045.42,210773155,2.47,6.43,3.79,2.9,75,709,4857,0.85,85.25,140.16,1452.35,180.92,8278,5.85,6,36.76,3088,2001
2001-08-21,Dow Jones,2986.78,3005.03,3022.42,2980.24,919874227,1.42,2.5,11.65,6.52,66,13555,2887,1.15,141.0,55.06,1739.25,263.59,1187,1.96,32,24.49,8835,2001
2001-08-22,S&P 500,2137.1,2153.32,2179.35,2126.35,550504857,-0.11,5.07,13.44,1.19,115,10300,3415,1.03,141.99,42.86,1080.1,423.03,7273,8.91,45,25.51,8715,2001
2001-08-23,S&P 500,1535.31,1556.84,1589.61,1502.5,159027849,4.68,1.3,14.27,1.52,100,713,731,1.25,119.01,48.72,2451.18,341.48,3589,8.37,14,50.59,3517,2001
2001-08-24,Dow Jones,3518.23,3495.04,3539.15,3475.79,343871831,-3.03,8.72,2.76,6.65,96,22781,904,1.42,84.72,30.89,2225.17,497.75,6260,9.64,12,31.73,8246,2001
2001-08-25,S&P 500,1217.33,1198.9,1253.04,1157.08,550264652,5.75,3.58,11.62,7.68,89,28507,3134,0.89,113.37,78.8,992.08,127.71,8111,5.69,23,29.0,11469,2001
2001-08-26,Dow Jones,3994.58,3957.11,4037.64,3909.61,638111932,9.71,6.26,11.44,3.55,76,6282,3187,1.12,94.75,134.18,2406.64,197.72,2700,6.76,29,96.81,14297,2001
2001-08-27,S&P 500,2270.35,2285.9,2293.63,2230.07,256899763,7.07,1.59,14.31,5.15,89,7902,4580,1.1,110.95,59.69,2402.79,179.65,2589,8.64,32,58.44,1093,2001
2001-08-28,S&P 500,1000.54,954.52,1023.12,935.64,96061677,7.9,2.06,5.29,9.48,50,26048,3512,1.03,130.69,53.58,1337.8,490.56,6609,0.53,19,26.25,14098,2001
2001-08-29,NASDAQ,3044.52,3054.29,3074.69,3005.09,896966900,0.39,9.92,11.65,9.48,95,28875,3969,1.14,126.73,128.86,1852.54,447.71,7622,9.12,18,27.66,13268,2001
2001-08-30,NASDAQ,1187.41,1224.38,1258.75,1169.84,552200481,-0.13,7.53,2.71,3.42,60,803,891,1.42,134.6,59.78,988.28,153.25,9728,2.71,18,81.12,9823,2001
2001-08-31,Dow Jones,2104.68,2143.76,2156.2499999999995,2096.32,517097692,2.76,9.62,10.21,8.19,88,24160,4241,1.48,113.36,82.0,943.13,241.52,915,0.57,37,88.66,14761,2001
2001-09-01,NASDAQ,3827.91,3822.81,3859.92,3821.14,354778851,-4.31,2.96,6.56,6.14,67,23884,2651,0.8,115.76,24.06,1653.05,121.04,8130,2.38,23,67.94,3103,2001
2001-09-02,Dow Jones,1250.76,1246.69,1294.63,1227.4,392675462,9.18,1.65,12.0,9.77,96,26911,3941,1.32,145.5,57.32,884.45,353.03,8523,5.86,4,43.2,12678,2001
2001-09-03,NASDAQ,4357.35,4315.05,4378.26,4269.87,489809693,-2.84,5.03,13.22,5.04,70,25058,3314,1.23,124.18,36.97,2287.32,232.48,9776,0.48,21,76.48,4526,2001
2001-09-04,S&P 500,1015.28,1032.36,1077.91,1003.33,589120189,8.55,4.95,6.74,7.86,77,17744,3456,1.5,132.33,33.76,2377.76,203.03,7357,0.01,21,93.74,3615,2001
2001-09-05,Dow Jones,1987.3,2019.43,2069.09,1976.97,530511056,-3.75,1.75,8.83,7.8,50,20931,2672,0.86,126.52,76.08,914.42,309.25,7417,6.39,27,16.7,1672,2001
2001-09-06,Dow Jones,3963.62,3938.09,3968.92,3889.6,691816175,7.34,7.33,3.53,5.23,63,18739,4004,1.37,124.83,56.05,880.38,418.22,8139,4.53,16,86.18,5753,2001
2001-09-07,S&P 500,2265.08,2257.21,2276.73,2255.96,412408332,-2.72,3.62,7.42,8.06,69,7451,2194,1.45,143.95,41.64,1176.41,261.57,1578,8.44,30,84.9,2032,2001
2001-09-08,Dow Jones,1407.57,1441.45,1488.97,1368.28,523207223,-4.43,1.86,6.69,2.98,94,12153,4723,1.44,104.95,86.49,2380.93,402.98,4584,2.58,46,36.71,1011,2001
2001-09-09,Dow Jones,2440.94,2478.65,2526.57,2424.87,319900887,5.79,3.32,4.38,1.66,110,2667,715,1.19,109.94,121.93,2107.32,278.45,1431,2.81,6,29.25,12093,2001
2001-09-10,NASDAQ,2081.57,2055.8900000000003,2086.46,2054.0200000000004,202227957,-0.8,5.64,13.63,4.54,76,6459,4093,1.03,106.58,115.53,1950.05,185.81,1380,0.78,16,56.57,14009,2001
2001-09-11,Dow Jones,4370.85,4375.910000000001,4376.660000000001,4324.96,401452982,5.72,7.26,3.93,9.46,105,18517,4396,1.25,133.56,52.6,2119.79,278.48,2521,5.39,11,27.3,4511,2001
2001-09-12,S&P 500,2253.39,2222.64,2261.45,2215.66,655582750,3.33,4.82,10.26,5.26,101,2974,2401,1.01,140.79,54.21,1139.11,315.22,2339,3.66,6,14.62,13453,2001
2001-09-13,NASDAQ,4155.73,4115.919999999999,4205.53,4088.329999999999,168341049,-3.37,5.26,13.57,6.53,117,14355,2330,1.09,105.03,115.15,1236.2,284.63,1505,3.4,28,95.31,12016,2001
2001-09-14,NASDAQ,4567.49,4608.599999999999,4617.599999999999,4553.79,594064794,8.98,1.39,13.86,6.43,86,21924,1672,1.11,89.96,92.43,1339.97,209.73,7703,4.58,44,49.19,5946,2001
2001-09-15,S&P 500,2735.27,2767.32,2792.4500000000003,2732.01,701311025,1.78,9.15,12.31,1.76,80,2877,3128,1.01,114.59,116.51,1828.61,174.04,8470,8.5,7,47.28,12322,2001
2001-09-16,S&P 500,4639.77,4665.77,4708.1900000000005,4637.27,569154196,6.02,9.29,4.29,4.21,98,26826,2637,1.04,148.9,20.18,1833.97,478.78,6465,1.05,3,12.7,6915,2001
2001-09-17,NASDAQ,2509.27,2464.15,2510.29,2458.37,491119158,2.52,6.83,12.63,7.22,102,27758,604,0.81,94.26,31.33,1154.63,218.99,8184,5.24,39,50.46,14714,2001
2001-09-18,Dow Jones,4856.31,4890.68,4920.900000000001,4852.740000000001,820828094,4.07,0.18,5.6,9.73,88,20295,2045,1.01,111.64,124.26,1542.44,382.15,8842,1.96,15,74.31,7950,2001
2001-09-19,NASDAQ,1357.16,1350.96,1371.01,1312.93,595040448,-0.46,5.37,13.99,2.1,59,21543,1961,1.13,99.0,130.65,1973.03,236.28,6227,2.12,15,24.88,6403,2001
2001-09-20,S&P 500,3748.08,3732.32,3791.2,3708.04,244389902,-1.99,6.29,11.22,4.4,58,4775,3822,0.92,144.59,64.65,1326.35,487.86,4174,2.57,21,36.95,11603,2001
2001-09-21,NASDAQ,2975.26,2979.9100000000003,2994.0800000000004,2958.1200000000003,256543746,3.14,9.95,12.21,1.4,62,21269,3783,1.36,118.56,144.58,928.31,495.31,5532,4.59,10,17.97,7113,2001
