date,stock_index,open_price,close_price,daily_high,daily_low,trading_volume,gdp_growth_percent,inflation_rate_percent,unemployment_rate_percent,interest_rate_percent,consumer_confidence_index,government_debt_billion_usd,corporate_profits_billion_usd,forex_usd_eur,forex_usd_jpy,crude_oil_price_usd_per_barrel,gold_price_usd_per_ounce,real_estate_index,retail_sales_billion_usd,bankruptcy_rate_percent,mergers_&_acquisitions_deals,venture_capital_funding_billion_usd,consumer_spending_billion_usd,year
2002-05-12,Dow Jones,2129.91,2131.71,2172.57,2129.17,101580449,-0.07,0.45,7.6,8.67,99,8042,284,1.18,139.37,30.78,1661.91,242.84,7968,9.09,18,87.55,14882,2002
2002-05-13,Dow Jones,4801.84,4752.59,4844.89,4712.13,265323656,1.37,2.92,10.81,3.46,71,13067,1996,1.41,107.77,120.39,1944.32,246.82,2127,5.93,6,87.53,1997,2002
2002-05-14,Dow Jones,3326.49,3318.76,3357.27,3271.84,440474717,3.14,8.67,4.43,0.51,101,20701,3395,1.12,115.15,83.75,919.63,130.72,3792,8.94,0,70.37,12526,2002
2002-05-15,Dow Jones,2746.46,2768.27,2768.91,2706.99,173299388,0.59,3.39,10.84,2.72,102,24073,2504,1.22,83.06,35.62,2182.44,320.78,6126,1.53,15,1.86,5450,2002
2002-05-16,S&P 500,3320.36,3314.63,3355.1200000000003,3308.12,286007631,6.85,1.24,7.12,1.35,80,7357,2639,1.38,94.55,91.56,1860.98,266.76,2760,0.43,49,44.1,10381,2002
2002-05-17,Dow Jones,3066.79,3090.01,3110.91,3062.73,389482772,-4.41,6.46,12.34,1.38,97,567,832,1.18,138.31,46.11,1754.11,424.92,6389,5.33,39,51.16,10575,2002
2002-05-18,Dow Jones,4035.11,4008.41,4063.39,4007.37,438581956,1.48,9.97,2.48,7.08,80,10363,1721,1.31,113.49,107.46,2004.97,275.71,2352,9.74,30,84.26,1592,2002
2002-05-19,Dow Jones,2129.98,2161.29,2193.74,2098.54,267165750,0.73,2.32,10.68,2.53,53,25818,677,1.04,96.17,112.12,1752.87,488.32,2126,7.1,38,92.29,14009,2002
2002-05-20,Dow Jones,2412.2,2421.04,2438.55,2380.72,541887196,4.71,2.8,10.45,9.38,84,24109,2261,1.31,105.82,118.91,2102.97,168.71,1354,3.05,26,45.21,6591,2002
2002-05-21,NASDAQ,4576.38,4547.46,4622.2300000000005,4498.11,670822510,9.49,9.72,14.23,5.41,116,22267,477,0.83,99.96,136.33,1791.98,206.82,9583,6.69,9,30.12,10537,2002
2002-05-22,S&P 500,4785.83,4759.5,4792.53,4739.6,741132708,2.66,1.79,11.27,4.87,113,2512,3948,0.91,118.94,105.14,1684.09,256.77,9237,0.4,33,33.8,7612,2002
2002-05-23,Dow Jones,4570.23,4583.03,4616.61,4553.629999999999,366501290,9.8,5.11,12.35,4.63,58,26781,1408,1.25,83.6,83.93,1029.53,168.17,7625,4.71,46,57.91,14497,2002
2002-05-24,Dow Jones,2677.79,2710.78,2710.9999999999995,2646.57,154495933,-0.47,2.4,13.76,7.08,95,26522,4292,1.11,95.75,131.05,1602.11,488.93,8780,2.37,13,27.57,9703,2002
2002-05-25,Dow Jones,4121.46,4113.02,4167.69,4071.74,923864661,-4.54,9.32,10.78,4.8,105,19953,941,1.38,104.85,136.98,1715.0,356.38,6867,0.49,1,91.08,3205,2002
2002-05-26,S&P 500,2905.34,2881.17,2910.9700000000003,2834.33,72828429,-2.52,9.82,5.77,1.72,105,24550,2271,1.04,144.97,121.63,1861.78,104.48,4925,2.5,38,41.92,7260,2002
2002-05-27,NASDAQ,2990.16,3026.86,3031.5999999999995,2950.0,598413816,0.93,8.15,13.31,8.86,75,790,255,1.34,123.63,142.52,1575.02,331.4,9039,7.22,21,99.01,9597,2002
2002-05-28,S&P 500,1818.72,1835.65,1852.3,1797.39,734194834,-0.25,3.15,11.72,4.57,109,6812,4248,0.9,115.3,147.33,1049.29,412.5,9914,5.51,25,11.04,4568,2002
2002-05-29,NASDAQ,3364.52,3359.33,3383.2,3327.58,213965847,-3.54,4.03,7.52,1.2,97,24611,1802,1.45,93.36,52.67,1055.62,120.52,455,0.23,43,18.87,9113,2002
2002-05-30,Dow Jones,1744.54,1743.33,1755.26,1700.52,373281577,1.49,2.42,11.24,5.53,107,4179,2735,1.09,119.05,43.88,2025.68,331.17,6398,4.1,4,51.21,6654,2002
2002-05-31,Dow Jones,2326.26,2296.69,2355.5200000000004,2272.16,189865083,0.07,8.91,13.28,6.65,112,20794,3485,0.96,145.03,78.32,1924.46,249.72,2839,7.52,37,86.84,1336,2002
2002-06-01,S&P 500,4420.12,4432.8,4454.95,4409.29,483117061,-3.16,9.15,14.68,3.12,107,5151,4921,1.35,119.64,149.6,1241.15,332.59,9907,9.55,15,35.46,3448,2002
2002-06-02,S&P 500,1828.3,1814.17,1830.01,1805.68,65683707,-0.56,4.19,14.38,8.1,52,852,1513,1.46,91.53,31.5,1557.96,201.04,3248,8.74,11,83.76,7833,2002
2002-06-03,NASDAQ,1284.63,1334.19,1350.17,1284.62,604510329,8.3,6.57,6.23,6.86,56,18147,144,1.44,149.8,112.56,1321.83,366.41,9007,0.02,40,42.6,12059,2002
2002-06-04,NASDAQ,1276.03,1274.05,1316.55,1238.14,823633218,-0.47,1.66,7.48,6.68,101,18710,1786,0.97,114.92,130.61,1107.74,368.53,4030,2.19,43,85.31,4416,2002
2002-06-05,S&P 500,4763.14,4761.7300000000005,4797.63,4756.18,104390369,5.71,4.35,3.42,4.5,111,4878,2269,1.27,102.37,149.54,1354.48,315.8,7748,2.08,41,27.82,9925,2002
2002-06-06,NASDAQ,3027.68,3034.27,3070.51,3015.49,333994860,4.18,6.31,5.22,9.64,51,18489,3341,1.18,115.24,100.56,1246.57,469.5,4866,4.13,16,47.24,10914,2002
2002-06-07,S&P 500,2637.65,2679.33,2714.24,2622.76,708879217,1.41,3.85,13.47,3.1,82,28912,2825,1.31,98.46,69.41,940.13,463.79,5358,6.46,24,27.95,13374,2002
2002-06-08,NASDAQ,4243.51,4273.59,4289.14,4215.49,238420545,-1.41,3.58,6.69,5.99,61,3898,1523,1.14,82.13,41.64,1657.63,119.01,4596,1.53,23,21.6,4749,2002
2002-06-09,S&P 500,4343.3,4338.41,4348.28,4318.51,960406350,0.54,0.01,10.07,3.44,97,21435,4114,1.13,142.27,147.63,1566.5,215.96,6357,9.16,10,42.17,2908,2002
2002-06-10,S&P 500,2328.76,2350.63,2364.25,2295.03,599733220,3.88,8.04,10.66,7.58,102,3506,4695,1.42,110.02,140.15,2014.83,245.7,8187,7.77,17,33.54,209,2002
2002-06-11,S&P 500,3774.47,3783.09,3824.68,3771.69,53243598,0.26,8.89,12.16,0.95,90,1504,173,1.41,132.7,124.59,1854.52,122.11,6203,4.19,35,78.74,10536,2002
2002-06-12,NASDAQ,4084.49,4083.73,4133.51,4077.53,725409019,-1.78,9.69,4.38,0.94,107,15312,3118,1.35,147.99,142.69,1383.74,309.45,5232,5.84,2,74.79,8235,2002
2002-06-13,NASDAQ,3618.6,3587.83,3643.29,3562.87,915187103,-3.25,7.19,5.96,8.2,117,6467,1660,1.29,124.28,27.91,1643.72,109.83,8185,5.42,18,35.92,11223,2002
2002-06-14,NASDAQ,1606.38,1602.7700000000002,1606.87,1585.9200000000003,564877716,8.2,5.49,7.83,4.63,72,6928,991,1.27,128.41,102.09,1711.34,371.23,9974,5.82,5,99.23,5941,2002
2002-06-15,S&P 500,4503.53,4478.11,4510.53,4463.32,346815999,1.6,2.69,6.74,3.74,85,2578,3232,0.84,146.03,55.72,2359.83,101.08,9738,8.6,22,97.39,1048,2002
2002-06-16,NASDAQ,3156.38,3197.86,3213.96,3153.03,260981264,4.38,9.99,14.78,6.27,70,19379,1989,1.32,116.16,119.53,2468.88,112.77,7288,2.0,39,91.79,14819,2002
2002-06-17,NASDAQ,2129.89,2113.43,2158.82,2068.64,266419745,2.36,5.9,12.85,7.17,104,2761,1346,1.25,102.39,32.44,2186.42,433.5,9811,6.84,6,58.69,552,2002
2002-06-18,S&P 500,2700.91,2746.14,2749.89,2666.32,557588767,8.09,6.81,8.24,2.41,105,28840,3902,1.01,144.5,53.63,1755.58,201.04,4410,1.07,46,41.29,11815,2002
2002-06-19,Dow Jones,1150.28,1153.59,1200.76,1144.2,59430449,3.2,6.82,13.43,2.26,62,2237,572,1.37,84.83,130.53,2377.78,132.49,5363,4.59,43,31.37,8022,2002
2002-06-20,S&P 500,1511.47,1524.62,1542.87,1508.22,208027054,2.21,8.45,6.52,9.6,71,3596,2317,1.38,95.02,117.43,1102.79,259.79,2637,6.36,46,1.6,8398,2002
2002-06-21,NASDAQ,4062.19,4066.48,4112.11,4013.45,696347891,8.87,0.1,12.22,6.1,56,8427,800,1.45,103.89,148.96,1984.04,120.38,5098,0.13,8,63.22,104,2002
2002-06-22,S&P 500,1000.05,962.99,1039.08,928.93,740909142,5.8,2.2,4.91,4.21,73,2944,2179,1.09,134.75,103.72,1582.8,400.16,8631,1.08,1,55.36,5363,2002
2002-06-23,Dow Jones,2666.26,2653.84,2704.03,2632.9700000000003,316181922,-3.33,6.66,12.04,8.11,110,17220,152,1.19,143.27,59.4,1046.07,297.66,8403,0.91,46,63.02,236,2002
2002-06-24,S&P 500,3090.04,3049.95,3120.38,3014.86,667689642,-2.33,8.95,7.93,5.49,54,19867,3087,1.43,111.63,91.22,927.86,320.77,3837,3.75,49,57.64,9084,2002
2002-06-25,NASDAQ,1218.54,1230.84,1262.1799999999998,1180.72,695910248,6.81,6.85,3.4,2.8,99,9659,238,1.02,100.03,142.72,1617.26,401.2,4281,6.22,44,13.86,3612,2002
2002-06-26,Dow Jones,4892.31,4887.0,4924.21,4848.0,172507428,7.54,4.13,5.55,2.46,111,23882,1497,1.36,104.72,104.73,1206.25,413.78,4556,9.96,47,69.57,14601,2002
2002-06-27,NASDAQ,1904.5,1932.3,1963.74,1880.61,934279544,3.18,3.62,7.23,4.27,104,21882,2237,1.49,125.96,134.59,1225.86,154.5,583,2.54,46,36.11,14059,2002
2002-06-28,Dow Jones,2216.79,2188.84,2244.48,2167.3500000000004,367005344,3.32,7.38,11.74,8.67,75,9363,927,1.26,91.06,22.98,1344.37,212.11,9172,1.36,10,51.68,9955,2002
2002-06-29,Dow Jones,2215.77,2182.23,2265.09,2181.68,453229400,4.48,7.41,2.95,1.08,59,26379,2183,1.49,118.32,68.04,2021.22,170.27,3202,4.15,2,36.63,7332,2002
2002-06-30,S&P 500,1921.67,1912.3,1958.28,1865.9700000000005,901822125,1.59,6.07,10.57,2.58,60,13556,3076,1.16,121.19,141.59,1078.95,121.62,7627,1.46,41,2.3,8706,2002
2002-07-01,S&P 500,1005.9,1048.56,1087.41,975.73,337333351,5.2,2.91,11.31,8.98,89,11362,1348,0.91,129.55,25.11,2019.85,315.01,267,0.25,48,87.67,8068,2002
2002-07-02,NASDAQ,3917.38,3938.42,3982.04,3907.22,803510420,-3.37,9.25,10.5,1.66,60,11298,4749,0.92,122.27,87.48,2130.61,199.92,7550,5.64,29,14.96,11802,2002
2002-07-03,S&P 500,4867.38,4859.27,4878.16,4813.290000000001,516602221,9.42,5.52,11.89,6.48,53,8687,4935,1.31,86.79,65.05,1810.62,161.59,7148,8.8,7,58.26,6623,2002
2002-07-04,S&P 500,1897.17,1898.9,1903.09,1851.42,453954299,6.25,7.9,4.32,2.53,51,26790,4464,0.8,128.22,104.01,1220.85,304.06,7215,8.61,36,88.32,8488,2002
2002-07-05,Dow Jones,3652.19,3610.61,3676.33,3561.15,941762599,4.47,2.14,9.63,6.26,88,19479,285,1.26,81.52,41.09,887.61,353.61,8128,1.01,20,22.21,11957,2002
2002-07-06,S&P 500,3967.59,4016.05,4041.75,3923.89,309805650,-0.26,3.44,14.23,4.14,72,3470,3542,0.91,107.32,104.93,1493.51,408.84,3391,1.47,7,41.26,8071,2002
2002-07-07,Dow Jones,4393.7,4410.34,4451.8,4343.81,502351258,-2.59,8.75,9.94,1.47,94,3769,3293,1.49,109.19,148.94,2240.66,107.0,1835,4.91,46,37.84,9811,2002
2002-07-08,Dow Jones,2690.52,2669.06,2712.71,2656.83,927311816,1.14,0.5,9.95,6.03,91,27677,1512,0.91,88.16,55.25,973.18,310.51,7380,3.68,10,9.01,8887,2002
2002-07-09,Dow Jones,2211.72,2220.3,2248.84,2169.61,296075652,4.92,5.12,11.57,6.99,91,17362,3288,1.19,80.69,79.99,2066.21,206.83,9840,7.03,40,42.41,9817,2002
2002-07-10,NASDAQ,2301.18,2262.13,2327.53,2220.98,605312836,4.51,4.82,6.33,6.96,78,17727,3016,1.27,84.98,23.86,1595.41,496.64,6193,4.95,33,48.0,14587,2002
2002-07-11,NASDAQ,3850.49,3897.07,3898.98,3838.94,761908760,0.74,7.51,11.11,6.55,65,2125,1115,1.37,111.24,76.43,2328.02,162.77,946,0.2,38,2.76,4896,2002
2002-07-12,NASDAQ,4267.12,4234.599999999999,4297.88,4229.679999999999,70063065,4.2,2.82,13.91,5.25,116,18764,4637,1.12,96.82,72.78,1405.54,275.14,987,2.85,15,48.87,822,2002
2002-07-13,Dow Jones,1726.46,1741.26,1782.66,1677.49,850929618,7.21,2.19,2.14,5.43,109,28727,4234,1.45,84.83,93.41,1998.07,488.01,6607,9.01,6,9.47,10367,2002
2002-07-14,NASDAQ,2483.76,2458.3100000000004,2491.6400000000003,2443.51,839784669,-4.61,9.26,13.31,6.54,53,27193,4361,1.14,97.95,53.38,2058.2,185.24,9603,5.12,3,89.26,7327,2002
2002-07-15,NASDAQ,4607.76,4629.52,4659.240000000001,4564.22,595758115,1.76,5.72,4.84,7.06,65,25580,2035,0.98,117.02,62.73,1137.86,422.76,4153,7.98,31,65.05,8385,2002
2002-07-16,S&P 500,4226.77,4254.450000000001,4284.130000000001,4226.56,413327215,6.38,1.05,7.93,6.72,90,25185,1568,1.22,131.95,99.29,1068.85,197.22,3226,4.02,36,5.74,11338,2002
2002-07-17,NASDAQ,4939.43,4956.77,4964.9800000000005,4938.38,8115375,3.19,1.93,13.08,6.08,55,26481,4638,1.26,108.84,138.1,957.64,130.11,4364,6.77,45,82.72,2994,2002
2002-07-18,NASDAQ,4016.99,4028.44,4034.61,3993.7,865170639,4.77,9.99,12.71,1.98,91,21376,4526,1.16,122.92,50.58,1992.69,117.1,1917,1.69,21,36.22,12501,2002
2002-07-19,Dow Jones,2572.78,2612.03,2661.03,2560.84,7787839,2.75,1.96,13.6,2.5,106,3980,1458,1.31,121.77,108.07,1731.86,479.5,3280,7.37,6,22.64,13228,2002
2002-07-20,Dow Jones,3362.55,3320.4100000000003,3382.24,3285.9200000000005,347615825,9.88,6.1,14.23,2.97,77,9042,1869,1.09,142.74,88.1,947.42,185.16,5120,7.87,12,25.47,9439,2002
2002-07-21,Dow Jones,3644.06,3627.15,3655.43,3598.87,654781175,-4.18,4.2,7.81,9.24,72,26633,2861,0.8,92.56,33.6,1324.17,216.78,3043,0.9,17,59.81,9866,2002
2002-07-22,Dow Jones,1313.82,1288.65,1322.39,1284.78,65244116,2.37,8.86,10.53,7.71,91,16360,2982,0.99,113.35,93.51,1041.99,486.76,6279,1.83,41,8.25,14338,2002
2002-07-23,Dow Jones,3177.99,3226.79,3260.17,3169.86,214748510,-3.63,7.55,7.08,5.75,61,3542,1289,1.46,124.23,112.15,957.56,362.96,6967,4.63,33,5.97,10596,2002
2002-07-24,Dow Jones,3837.28,3826.22,3867.75,3806.82,237429184,-2.6,5.97,6.56,2.89,113,19720,1292,1.33,116.38,97.77,1307.91,295.25,4036,6.37,12,62.79,4208,2002
2002-07-25,NASDAQ,1669.29,1692.55,1724.73,1660.01,104558274,0.75,0.11,7.61,1.55,107,24962,2916,0.93,111.52,33.57,963.7,274.17,6302,6.37,33,98.19,4935,2002
2002-07-26,Dow Jones,4122.53,4141.0,4145.4,4082.92,138697758,-2.67,8.8,11.66,9.04,100,24758,3721,0.85,148.14,131.09,1242.32,119.43,5710,6.68,28,48.39,11557,2002
2002-07-27,Dow Jones,3335.09,3306.3,3379.77,3285.5,142027096,9.46,4.45,8.52,8.98,78,7064,4956,1.05,145.94,25.33,1739.62,435.58,3842,7.14,46,41.39,2701,2002
2002-07-28,S&P 500,4808.89,4782.79,4828.35,4778.12,815081780,9.2,9.32,12.58,1.55,68,20512,1142,1.39,122.8,50.68,1753.54,404.81,9475,5.06,4,94.73,8200,2002
2002-07-29,NASDAQ,1169.69,1147.8200000000002,1185.36,1123.6,939061831,0.04,4.96,11.69,8.07,94,21901,325,0.87,110.77,100.04,1085.6,136.28,2957,5.75,30,24.17,1308,2002
2002-07-30,NASDAQ,2061.3,2052.4100000000003,2084.42,2047.8700000000003,673948928,4.6,6.94,2.27,4.74,103,10733,2078,1.18,132.88,48.34,1124.72,241.38,3996,0.08,10,24.13,2182,2002
2002-07-31,NASDAQ,3406.22,3379.65,3425.72,3373.2,582035325,3.01,0.69,10.19,3.58,115,25186,4077,0.99,115.91,33.23,2253.45,454.16,5587,1.67,37,90.52,6792,2002
2002-08-01,Dow Jones,2186.24,2138.21,2229.42,2126.23,897781702,7.23,7.45,7.68,7.52,62,29380,3931,1.31,149.69,86.55,1083.79,194.58,5182,4.99,46,64.73,349,2002
2002-08-02,Dow Jones,3857.7,3895.64,3942.1,3814.72,480276550,4.41,3.38,7.94,6.34,114,26841,2744,0.8,128.02,113.92,877.76,344.49,8635,7.46,3,5.47,14050,2002
2002-08-03,Dow Jones,4036.02,4082.58,4097.75,3989.79,112019143,-5.0,3.51,12.64,7.91,61,24490,1983,0.99,84.77,73.4,1216.2,295.17,7579,8.09,6,67.43,8229,2002
2002-08-04,S&P 500,1410.06,1394.22,1453.26,1352.91,784618578,6.45,1.19,9.12,1.21,63,18085,640,1.28,108.13,110.8,1779.92,427.41,6165,7.29,22,82.02,346,2002
2002-08-05,Dow Jones,3055.42,3039.27,3094.5,3022.57,561959114,6.2,1.47,13.51,3.53,91,11670,745,1.18,131.12,131.89,812.28,114.42,8926,4.86,30,27.47,5882,2002
2002-08-06,S&P 500,3035.56,2986.27,3082.1,2972.65,312373166,2.65,1.86,11.27,3.53,97,14573,4901,1.35,138.97,144.64,2474.48,426.46,1337,2.81,16,38.35,7706,2002
2002-08-07,NASDAQ,2477.12,2495.15,2507.44,2449.66,791941160,8.54,3.28,9.19,3.63,73,27548,4826,0.91,136.94,50.32,1191.66,154.29,3329,4.45,9,19.85,3605,2002
2002-08-08,Dow Jones,4731.7,4764.24,4793.09,4695.61,400243952,8.63,8.92,11.81,5.27,114,11067,4386,1.17,148.41,98.7,1204.8,106.03,4477,0.09,21,63.37,11529,2002
2002-08-09,S&P 500,4310.03,4274.69,4323.759999999999,4225.02,31780426,2.86,3.68,2.5,3.19,66,22887,1788,0.94,114.24,54.69,2055.65,338.2,2277,5.98,29,66.45,13714,2002
2002-08-10,S&P 500,3788.84,3754.81,3830.04,3748.23,775363109,4.12,7.24,2.35,4.72,87,510,954,1.25,89.8,133.22,1221.9,203.46,5581,0.75,28,6.95,7887,2002
2002-08-11,Dow Jones,3857.31,3886.32,3886.59,3854.85,445250664,9.95,0.83,3.08,3.99,77,16111,504,0.89,125.66,135.74,1473.46,383.71,3023,1.45,16,67.8,11712,2002
2002-08-12,NASDAQ,2846.86,2858.49,2886.73,2812.1400000000003,271145981,-0.52,5.91,7.69,7.49,82,16507,3443,0.9,84.95,61.88,1724.66,287.91,6506,6.26,42,65.88,12515,2002
2002-08-13,NASDAQ,4683.98,4638.469999999999,4700.94,4596.86,993787569,-0.13,4.82,5.06,6.23,73,27377,2577,1.03,148.15,103.89,837.18,342.21,5374,0.13,20,3.61,3841,2002
2002-08-14,NASDAQ,3778.38,3790.63,3806.76,3736.06,552282355,-2.26,9.78,14.8,6.71,119,10281,619,1.08,133.1,135.4,2223.4,375.88,1428,5.74,21,55.58,10279,2002
2002-08-15,S&P 500,3915.92,3896.81,3948.17,3862.89,620207361,8.44,8.46,9.05,2.5,53,18385,3040,1.15,148.75,86.09,1670.49,470.77,5467,6.38,47,61.43,9664,2002
2002-08-16,S&P 500,4446.76,4433.63,4489.33,4385.93,468830979,6.17,4.55,10.61,3.59,82,25204,1507,1.21,106.41,113.66,1331.96,429.24,9528,7.88,38,43.07,3407,2002
2002-08-17,S&P 500,2096.29,2123.26,2153.72,2070.74,731603505,-3.42,7.75,5.62,0.7,59,8405,920,1.13,81.11,124.11,1479.64,298.04,1533,0.68,39,90.14,6877,2002
2002-08-18,S&P 500,4228.28,4259.37,4302.03,4182.59,949435803,9.73,1.93,6.18,1.53,85,4103,3774,0.83,116.49,133.35,894.9,275.21,1956,0.03,47,32.9,3982,2002
2002-08-19,NASDAQ,1780.96,1771.0,1794.19,1722.61,662241674,5.96,5.62,6.36,3.02,80,21079,4630,1.04,88.48,86.98,2020.57,361.87,1632,7.67,47,6.81,14809,2002
2002-08-20,Dow Jones,2381.37,2426.09,2452.07,2339.01,951768962,7.76,0.75,11.08,1.12,53,789,3935,0.84,127.57,142.44,1717.16,393.41,6961,2.9,21,67.22,9548,2002
2002-08-21,S&P 500,2342.44,2333.09,2364.9700000000003,2317.6000000000004,687354343,-4.28,3.48,8.16,6.23,57,6188,4167,0.88,114.83,101.76,2353.79,169.06,5063,8.87,26,60.56,5118,2002
2002-08-22,S&P 500,4914.1,4941.280000000001,4941.860000000001,4904.29,886876484,2.57,2.26,8.73,9.98,76,7893,3387,0.86,132.74,39.72,1589.12,113.01,1595,1.85,22,98.91,11332,2002
2002-08-23,NASDAQ,4426.15,4424.54,4453.99,4397.13,809902143,5.48,7.19,9.7,1.46,85,10368,2281,0.91,100.37,99.62,2208.28,281.86,8380,5.86,3,23.21,4259,2002
2002-08-24,Dow Jones,3804.68,3844.43,3877.51,3782.03,790105267,3.14,4.9,11.99,8.3,58,13936,4814,1.37,138.04,58.8,1120.16,139.78,2028,1.09,25,39.61,5225,2002
2002-08-25,Dow Jones,3908.23,3949.01,3978.61,3864.34,54894100,5.0,7.51,3.17,1.63,92,8105,3332,1.24,125.56,68.37,896.07,209.09,9330,4.03,38,46.17,8131,2002
2002-08-26,NASDAQ,3248.29,3207.03,3285.1,3202.03,154015957,7.27,5.15,12.1,6.86,73,26920,524,1.15,149.14,125.15,2412.35,333.9,5993,8.82,16,86.16,2946,2002
2002-08-27,NASDAQ,4788.36,4832.009999999999,4860.579999999999,4775.469999999999,977829045,0.62,0.86,9.32,6.61,86,12327,1651,1.31,92.5,146.54,1236.83,160.58,7824,6.08,2,41.52,1327,2002
2002-08-28,Dow Jones,2985.04,3017.59,3020.9300000000003,2947.45,825249508,7.73,7.35,10.7,9.08,90,19577,457,1.47,83.58,133.08,2217.09,111.4,1967,6.9,16,77.24,1631,2002
2002-08-29,S&P 500,2522.07,2551.2000000000003,2557.0200000000004,2517.32,255295291,-2.56,8.33,6.26,1.58,75,26903,3546,1.09,139.57,62.35,1237.47,321.84,8234,2.26,42,15.78,6842,2002
2002-08-30,Dow Jones,1652.14,1622.23,1681.96,1606.19,546412874,-0.94,9.04,7.32,3.5,53,29836,1694,1.06,103.69,78.98,1064.93,286.49,9734,9.23,39,41.04,4352,2002
2002-08-31,NASDAQ,4144.82,4175.33,4189.08,4125.46,536601195,-4.35,5.72,5.01,1.36,50,26446,1110,1.48,110.19,147.85,2045.3,222.52,4005,6.23,18,15.58,486,2002
2002-09-01,S&P 500,3937.78,3972.79,3976.77,3906.65,897220629,0.47,7.54,14.73,4.37,69,13485,296,1.34,144.8,140.06,2123.29,287.51,5629,1.06,38,94.97,3780,2002
2002-09-02,S&P 500,2537.42,2516.34,2558.9,2508.4300000000003,942040104,0.7,7.52,8.46,9.16,94,12514,1133,1.34,110.85,147.0,2234.14,373.41,5180,0.16,17,17.86,13258,2002
2002-09-03,NASDAQ,1100.77,1146.0,1173.72,1057.74,760311436,7.08,1.56,14.95,7.92,118,8874,961,1.22,100.86,76.28,2270.28,143.6,3873,0.16,27,41.97,13631,2002
2002-09-04,NASDAQ,4355.99,4310.98,4372.429999999999,4288.599999999999,420789173,4.8,1.64,8.37,7.37,101,17234,448,1.15,84.16,124.07,1621.32,202.28,568,0.51,14,8.32,5429,2002
2002-09-05,NASDAQ,1045.67,1010.66,1081.69,964.81,65311923,1.55,0.71,4.86,5.56,113,20470,3877,1.19,111.01,133.26,1480.37,417.98,8932,9.12,25,92.15,7375,2002
2002-09-06,Dow Jones,3814.8,3818.56,3850.750000000001,3791.41,644638204,4.78,3.2,8.6,8.89,70,22799,1758,1.26,125.85,25.75,2076.65,368.05,8728,3.58,34,62.42,3897,2002
2002-09-07,Dow Jones,4881.03,4888.61,4905.25,4867.28,354740866,-4.21,4.74,2.51,4.77,74,26477,674,1.06,98.84,54.59,1767.96,206.5,8265,2.98,15,96.25,6391,2002
2002-09-08,S&P 500,2750.65,2765.17,2802.91,2743.56,476911692,-2.3,9.98,13.76,1.92,116,27831,1919,1.35,130.24,134.85,2440.98,259.26,9247,4.17,14,4.32,2867,2002
2002-09-09,NASDAQ,1939.89,1891.59,1972.32,1891.4,926975643,4.4,4.31,12.64,8.46,75,6084,1030,1.44,113.48,70.54,1438.92,147.9,4717,4.1,4,17.58,5277,2002
2002-09-10,S&P 500,3819.48,3865.52,3897.39,3792.87,328960309,4.62,7.26,11.44,3.16,76,13465,4108,1.2,140.07,56.22,872.89,201.25,1785,2.38,45,38.07,2204,2002
2002-09-11,S&P 500,4268.51,4222.97,4296.18,4217.610000000001,866708810,6.61,6.93,9.93,1.01,101,19733,4782,1.07,91.32,55.45,1801.82,436.46,384,0.92,23,62.17,8362,2002
2002-09-12,S&P 500,3185.72,3150.03,3186.29,3130.44,869180618,1.04,2.04,9.54,1.7,112,21319,583,1.29,133.0,68.8,1400.9,276.16,5032,1.09,1,33.02,8788,2002
2002-09-13,S&P 500,4868.14,4819.54,4902.97,4790.08,939886996,5.84,0.59,14.96,6.29,94,28288,4012,0.93,145.28,51.72,1382.55,356.12,5611,5.99,35,71.22,12647,2002
2002-09-14,NASDAQ,1206.67,1213.36,1232.16,1192.89,102766387,5.26,5.46,5.61,6.27,107,29282,457,1.48,131.9,20.44,1759.68,163.9,2584,3.97,44,16.6,13769,2002
2002-09-15,S&P 500,3019.18,3062.41,3109.54,3010.42,818586516,9.45,7.0,12.14,2.97,87,6904,4580,1.26,108.42,42.44,2367.03,173.32,1262,9.02,47,60.1,7301,2002
2002-09-16,NASDAQ,3873.82,3890.41,3931.31,3835.08,999353798,-1.77,9.98,9.56,7.41,84,12659,353,0.85,96.13,134.73,1253.83,476.37,9729,4.64,30,39.86,1607,2002
2002-09-17,NASDAQ,4450.56,4482.830000000001,4512.210000000001,4403.22,612874576,3.28,3.59,14.69,7.85,95,13999,4094,1.17,86.89,29.83,1445.31,436.57,1671,5.03,29,50.87,5572,2002
2002-09-18,Dow Jones,1717.02,1668.35,1729.63,1663.33,258609007,4.03,8.96,12.76,9.24,52,20811,934,1.33,124.97,73.69,2315.12,416.13,4109,9.28,11,57.01,2852,2002
2002-09-19,NASDAQ,4200.01,4204.21,4214.4,4192.2300000000005,605039565,9.98,3.82,14.98,6.06,55,23398,1290,0.99,90.0,79.34,2321.87,231.84,7963,5.02,36,6.08,2003,2002
2002-09-20,Dow Jones,3210.83,3206.79,3227.85,3158.79,99598335,-1.98,6.89,9.65,7.9,62,28505,1803,0.84,138.68,121.16,1198.8,325.1,4842,5.02,20,92.41,4092,2002
2002-09-21,NASDAQ,2586.21,2586.11,2610.04,2584.2200000000003,104344224,2.85,5.98,4.66,7.65,95,24324,4991,1.14,147.25,52.84,2000.76,296.94,489,3.63,11,78.63,8720,2002
