date,stock_index,open_price,close_price,daily_high,daily_low,trading_volume,gdp_growth_percent,inflation_rate_percent,unemployment_rate_percent,interest_rate_percent,consumer_confidence_index,government_debt_billion_usd,corporate_profits_billion_usd,forex_usd_eur,forex_usd_jpy,crude_oil_price_usd_per_barrel,gold_price_usd_per_ounce,real_estate_index,retail_sales_billion_usd,bankruptcy_rate_percent,mergers_&_acquisitions_deals,venture_capital_funding_billion_usd,consumer_spending_billion_usd,year
2003-05-13,NASDAQ,2417.09,2465.6800000000003,2510.2000000000003,2412.9700000000003,394742041,6.17,8.59,12.65,1.25,78,16430,609,1.39,135.11,109.72,1980.9,200.37,6179,9.94,27,10.94,1387,2003
2003-05-14,S&P 500,1421.38,1449.45,1468.65,1393.87,225814728,4.5,7.01,13.54,5.39,95,13111,1637,0.84,113.89,23.84,1545.44,365.14,963,1.85,29,61.75,12966,2003
2003-05-15,Dow Jones,1889.45,1878.47,1926.29,1864.91,168524672,5.18,0.44,5.37,7.78,98,25160,277,1.37,146.63,86.54,2360.71,238.05,3809,3.79,22,13.56,1984,2003
2003-05-16,Dow Jones,3076.9,3084.76,3108.5600000000004,3046.15,345521771,7.1,1.58,13.04,6.2,64,4312,2476,0.87,140.73,113.77,2214.73,240.13,7070,6.17,28,94.34,4313,2003
2003-05-17,S&P 500,3431.01,3472.1400000000003,3478.2700000000004,3382.15,95434835,4.94,0.71,4.53,0.72,66,17770,900,1.24,104.08,35.84,1928.26,172.73,8825,3.45,19,41.7,4281,2003
2003-05-18,NASDAQ,1981.41,1986.82,2033.2200000000005,1975.84,154036780,-0.08,0.1,7.37,9.74,58,24478,3343,1.13,130.84,108.18,1549.83,301.09,5162,4.74,16,12.75,12622,2003
2003-05-19,Dow Jones,1230.93,1198.38,1253.63,1187.7700000000002,589853701,0.64,3.06,9.26,3.33,81,12031,3766,1.5,99.2,30.96,1588.5,331.71,9031,9.73,25,4.28,4517,2003
2003-05-20,NASDAQ,2564.13,2552.0,2600.85,2528.35,666260777,8.46,3.92,11.28,2.87,115,29283,1037,1.07,92.27,124.91,1099.14,332.41,4506,5.08,46,33.01,6501,2003
2003-05-21,NASDAQ,1936.81,1971.12,1989.48,1888.38,166253065,-4.74,2.41,2.39,5.11,108,27751,3127,1.47,141.67,147.11,2125.5,442.64,2412,9.1,38,89.15,6260,2003
2003-05-22,Dow Jones,1878.22,1892.64,1893.58,1839.63,732215727,5.48,0.65,5.78,5.65,81,13736,2120,1.08,104.52,101.48,2272.14,360.94,8665,0.43,32,14.47,13996,2003
2003-05-23,NASDAQ,4839.45,4854.52,4859.549999999999,4794.54,627589562,9.32,5.3,9.91,7.78,92,19681,2882,1.28,94.24,30.02,2206.38,396.1,2758,1.2,13,79.1,11012,2003
2003-05-24,Dow Jones,3465.2,3501.88,3526.69,3448.51,871241184,5.59,2.73,6.65,4.24,108,4647,3640,1.25,147.55,96.28,1730.07,229.38,4415,9.45,30,41.8,10816,2003
2003-05-25,NASDAQ,3227.51,3266.9100000000003,3301.4100000000003,3177.9100000000003,228795791,9.91,7.96,12.08,4.68,79,19015,2074,0.86,82.17,116.31,2224.5,268.27,1600,1.29,15,80.31,1856,2003
2003-05-26,Dow Jones,2663.1,2705.08,2721.82,2657.96,723854755,5.31,0.08,10.47,5.58,60,28770,1618,1.32,105.68,141.3,2143.7,107.32,619,7.37,20,87.44,4889,2003
2003-05-27,S&P 500,2715.78,2675.26,2750.55,2672.61,639755589,-4.48,8.43,5.05,4.25,75,3259,2769,0.95,82.69,25.91,2215.01,131.64,462,4.46,34,99.78,5583,2003
2003-05-28,Dow Jones,3163.62,3168.03,3202.96,3120.84,466057874,7.41,9.55,3.9,9.19,51,11470,1358,1.07,115.29,120.76,2469.29,254.05,1576,4.07,49,6.91,6862,2003
2003-05-29,Dow Jones,3785.72,3809.77,3844.97,3739.36,603137118,-0.73,7.16,10.18,8.59,83,25816,3210,1.35,108.08,37.24,2177.0,183.89,2112,6.59,18,79.65,11241,2003
2003-05-30,Dow Jones,3808.58,3834.27,3858.9,3804.05,855888769,1.69,7.34,7.86,4.82,90,3376,1342,1.46,130.45,122.78,1260.17,425.18,3424,7.28,5,7.06,9239,2003
2003-05-31,Dow Jones,1686.78,1697.45,1743.19,1681.11,540716841,-0.32,9.34,4.2,0.5,80,13212,2853,1.19,146.78,135.53,2195.47,370.59,5955,9.32,22,31.55,7368,2003
2003-06-01,NASDAQ,3000.45,2967.13,3024.91,2965.47,540677211,-0.97,2.09,6.24,9.06,112,13832,2775,1.16,116.38,131.96,1438.58,488.12,8291,2.57,25,64.66,11152,2003
2003-06-02,S&P 500,2647.83,2677.57,2700.08,2642.6,899447611,1.47,9.95,5.94,1.68,104,10403,3772,1.15,99.98,104.87,1677.53,454.81,5363,6.98,8,44.78,868,2003
2003-06-03,Dow Jones,4482.11,4504.12,4514.09,4471.639999999999,467275139,0.68,7.73,3.41,2.82,110,16939,519,1.37,141.05,85.1,2153.88,491.06,630,3.42,12,56.57,2995,2003
2003-06-04,NASDAQ,3525.68,3484.29,3541.06,3435.79,544512316,4.5,7.27,9.11,1.95,85,3862,752,1.5,122.32,133.7,1338.42,246.11,4247,7.18,43,96.62,494,2003
2003-06-05,S&P 500,3130.02,3126.4,3132.14,3093.01,180241408,7.2,3.61,11.93,2.21,89,11551,2971,1.24,118.74,87.48,844.34,293.75,2802,1.42,14,81.88,9081,2003
2003-06-06,S&P 500,1461.58,1428.98,1493.26,1390.05,350097198,-0.54,5.46,9.48,8.13,72,25882,3345,1.07,93.2,44.71,2020.85,249.05,9869,4.58,31,36.43,14085,2003
2003-06-07,S&P 500,3422.55,3406.3,3434.98,3367.49,734385193,-1.79,6.54,12.74,6.01,75,19940,967,0.95,82.84,142.57,2333.7,485.72,1731,1.84,38,60.03,996,2003
2003-06-08,S&P 500,1468.82,1420.63,1484.03,1393.88,560933297,5.0,6.2,3.66,9.58,67,21634,4308,0.94,112.3,68.53,2377.41,261.08,946,3.36,43,4.94,6576,2003
2003-06-09,Dow Jones,2348.83,2338.86,2387.37,2298.99,158659599,5.05,7.05,7.66,2.7,83,9698,3087,1.4,116.96,101.17,2158.15,146.7,7945,7.16,16,45.34,8657,2003
2003-06-10,Dow Jones,1571.37,1576.36,1592.7199999999998,1541.58,222192108,8.52,0.82,9.92,5.11,77,5503,273,1.49,88.9,45.89,2389.74,200.2,9187,2.33,44,60.88,5012,2003
2003-06-11,NASDAQ,3768.29,3780.25,3792.36,3752.56,798036857,-4.76,3.56,10.79,9.79,98,16232,4832,1.29,84.16,34.37,2195.12,269.93,9648,6.85,28,71.5,14941,2003
2003-06-12,NASDAQ,1825.01,1841.36,1849.81,1796.95,236977902,7.8,4.34,11.05,8.35,113,8405,1659,1.47,95.13,91.63,851.17,341.2,1719,4.96,48,90.16,5901,2003
2003-06-13,NASDAQ,2567.44,2601.07,2639.81,2540.76,65609985,2.82,2.61,11.48,7.42,112,20987,4227,1.04,84.42,92.1,1394.41,347.23,1970,0.92,39,28.38,8895,2003
2003-06-14,S&P 500,4582.7,4554.25,4589.19,4513.08,128610035,4.32,1.73,10.47,2.3,111,23151,4692,1.24,83.93,68.07,1371.38,403.51,2346,3.87,17,90.23,7188,2003
2003-06-15,S&P 500,1817.27,1779.32,1839.96,1730.23,667261411,-3.63,1.39,3.22,7.81,91,2281,2342,1.16,111.09,60.53,1172.58,359.15,9754,8.69,33,66.19,7536,2003
2003-06-16,Dow Jones,3031.22,3066.37,3091.72,3010.67,502801344,1.49,3.66,11.04,3.8,73,13912,4723,1.14,136.72,68.64,2156.49,296.61,2297,9.89,48,7.86,12617,2003
2003-06-17,S&P 500,2677.09,2642.75,2711.46,2604.58,527221606,-1.59,4.93,11.42,5.54,84,17873,2588,1.24,126.48,123.37,1684.15,112.07,6293,3.69,24,38.1,7105,2003
2003-06-18,S&P 500,1072.5,1119.98,1151.64,1067.51,664487702,-1.19,0.63,14.92,6.29,104,29009,1612,1.02,127.56,66.51,2221.69,378.01,1463,0.55,11,47.71,10077,2003
2003-06-19,S&P 500,4171.03,4205.28,4245.82,4132.19,107118105,2.56,9.46,11.01,6.29,98,11856,2871,1.25,98.37,139.78,1822.29,134.18,3702,1.3,44,35.31,6471,2003
2003-06-20,NASDAQ,1276.18,1276.27,1278.51,1257.61,181174538,7.19,7.65,10.93,7.4,108,24436,1743,1.27,80.78,34.69,1804.04,287.52,9150,7.88,14,11.68,10023,2003
2003-06-21,NASDAQ,2897.02,2945.16,2959.98,2895.05,96564537,6.16,7.31,8.69,6.79,71,22083,123,1.39,111.55,141.1,1453.05,458.56,9069,6.56,42,55.2,3313,2003
2003-06-22,Dow Jones,3242.71,3202.45,3256.7200000000003,3184.29,785916329,3.86,1.73,13.28,1.15,110,20253,2437,1.31,106.4,109.64,2142.32,338.75,8341,2.85,23,13.26,9223,2003
2003-06-23,S&P 500,3513.71,3494.02,3521.01,3463.49,931777856,3.09,6.04,14.96,4.84,79,27154,3043,1.02,146.31,64.77,1961.26,179.59,475,3.91,8,91.51,4891,2003
2003-06-24,S&P 500,3754.53,3768.35,3782.81,3748.57,247744138,1.41,5.3,12.13,6.81,118,877,4499,1.12,85.04,20.89,1375.88,423.18,122,8.11,39,86.54,3386,2003
2003-06-25,Dow Jones,2013.09,1998.09,2028.58,1951.89,474446743,9.59,9.82,9.96,3.31,109,19261,4826,0.88,134.35,124.32,2489.07,220.16,2772,4.13,19,47.57,13992,2003
2003-06-26,S&P 500,1039.92,1082.76,1108.85,1036.04,256100617,3.4,7.48,3.03,3.47,55,6545,1816,0.98,106.98,146.01,1586.74,330.91,1129,7.56,24,6.87,5265,2003
2003-06-27,S&P 500,3893.77,3850.33,3926.96,3803.83,170134221,-1.19,5.76,11.45,1.68,60,14110,4233,1.16,138.07,147.72,1338.2,354.34,4475,2.95,46,55.27,4210,2003
2003-06-28,NASDAQ,3142.63,3147.57,3166.63,3107.27,785829133,-1.55,8.51,11.21,4.48,73,17165,844,0.87,114.64,75.04,1969.25,392.45,492,7.25,23,59.26,9658,2003
2003-06-29,Dow Jones,4344.47,4353.56,4389.530000000001,4327.9800000000005,722994950,4.17,1.55,12.08,9.87,100,13426,4277,1.2,137.44,29.17,1178.77,125.99,3617,4.66,48,88.85,8427,2003
2003-06-30,Dow Jones,4285.55,4300.820000000001,4317.630000000001,4266.01,240908758,2.84,0.15,3.62,3.21,68,19803,149,1.07,112.68,60.79,2212.09,441.71,9385,5.45,25,6.84,1757,2003
2003-07-01,Dow Jones,4373.3,4348.87,4387.81,4311.83,410939114,-4.88,6.9,10.5,5.55,99,15534,3149,0.82,108.13,60.27,1956.62,145.54,9789,5.99,13,69.24,2843,2003
2003-07-02,Dow Jones,2940.38,2926.84,2967.44,2896.77,209853397,7.45,0.98,5.84,7.56,52,12856,2842,1.1,147.46,33.31,2279.11,137.81,6224,4.51,4,56.32,5486,2003
2003-07-03,NASDAQ,2334.51,2368.88,2370.07,2300.9300000000003,49410427,5.56,1.15,11.88,0.63,52,7484,3989,1.0,105.82,88.21,1359.39,282.75,7601,4.66,47,17.56,4090,2003
2003-07-04,NASDAQ,4166.23,4135.719999999999,4170.219999999999,4116.259999999999,755315491,4.93,7.45,5.12,9.05,80,4094,1722,0.85,136.37,98.6,2252.52,248.87,8775,2.66,28,12.26,13072,2003
2003-07-05,S&P 500,2805.18,2837.87,2858.77,2780.79,878167002,-3.97,2.71,10.89,4.17,96,18722,3497,1.01,84.69,114.75,1651.58,121.85,5023,9.86,7,69.43,13009,2003
2003-07-06,S&P 500,1733.77,1740.04,1787.19,1684.28,159231479,0.43,6.29,5.83,8.76,57,14858,1887,1.01,84.39,26.63,900.57,166.4,8522,9.06,16,34.05,3582,2003
2003-07-07,S&P 500,4419.9,4446.12,4482.2,4409.2,522554817,9.03,9.17,2.12,0.87,66,13124,3455,1.05,110.67,55.8,1130.09,275.69,186,5.27,42,99.99,1922,2003
2003-07-08,S&P 500,4530.24,4551.599999999999,4556.009999999999,4509.349999999999,893788646,7.94,3.16,10.23,1.88,94,7070,1113,1.06,120.99,66.18,1170.0,431.63,4584,0.35,21,89.41,10514,2003
2003-07-09,NASDAQ,2865.24,2835.99,2907.56,2821.4,342021362,-0.72,2.17,3.47,3.56,109,27968,253,1.1,122.6,135.99,2105.58,148.52,1743,1.68,17,56.62,12888,2003
2003-07-10,Dow Jones,1302.8,1309.68,1346.3,1264.54,678749613,-2.64,1.07,10.57,3.78,70,25290,3001,0.86,82.55,137.18,1145.31,141.81,9010,8.54,26,64.21,4043,2003
2003-07-11,NASDAQ,2551.3,2588.07,2618.6200000000003,2513.1000000000004,820446546,1.74,1.3,14.03,8.55,119,21614,2414,0.8,128.77,53.8,1755.26,421.93,4932,9.31,1,15.97,1445,2003
2003-07-12,S&P 500,4214.15,4207.36,4255.16,4192.74,611486333,0.34,0.62,14.6,0.61,70,29594,3556,1.32,89.09,83.35,1909.32,296.93,2329,1.61,0,89.41,975,2003
2003-07-13,NASDAQ,4607.1,4653.76,4673.97,4603.030000000001,246585222,5.23,0.88,5.07,6.59,107,2620,2402,1.04,146.87,75.22,2115.56,244.1,2569,7.35,40,45.95,2515,2003
2003-07-14,Dow Jones,1813.89,1809.11,1824.97,1808.54,405330187,9.5,4.32,12.52,1.75,104,12485,4366,1.23,103.35,88.47,2132.6,284.54,6696,6.23,7,52.18,9067,2003
2003-07-15,Dow Jones,1267.89,1232.17,1293.49,1210.8000000000002,677431810,0.45,3.21,6.6,8.32,77,3370,4113,1.01,98.3,57.19,2019.93,264.34,2348,3.03,20,87.33,4004,2003
2003-07-16,NASDAQ,4509.4,4498.339999999999,4536.839999999999,4477.819999999999,245260798,-4.07,7.07,13.71,7.9,95,1285,716,1.49,100.39,80.18,1162.41,412.76,682,4.36,23,0.72,4604,2003
2003-07-17,NASDAQ,2557.62,2602.79,2629.71,2508.2,828827054,8.46,8.7,12.24,5.25,93,24657,3149,1.02,145.61,38.9,1723.9,103.73,4219,6.77,1,49.49,11124,2003
2003-07-18,NASDAQ,3167.04,3149.01,3195.29,3125.52,536993476,-4.43,7.85,2.96,2.52,74,1437,4743,1.22,113.8,112.24,1293.29,273.26,972,1.01,43,62.71,14081,2003
2003-07-19,S&P 500,4872.26,4909.070000000001,4956.51,4859.4400000000005,226502791,9.29,5.31,7.29,6.53,98,10381,2025,0.95,110.43,68.07,2117.67,163.54,2483,1.89,37,16.02,507,2003
2003-07-20,NASDAQ,1266.26,1304.39,1349.5,1221.7,84187277,4.97,1.02,6.39,1.98,95,28787,2557,1.16,119.61,90.51,2071.76,223.31,8264,0.33,27,6.92,3906,2003
2003-07-21,NASDAQ,3593.27,3578.29,3637.06,3553.74,566951676,9.13,7.1,12.21,2.31,112,9948,1711,1.21,145.15,98.6,1190.4,144.87,3821,9.02,33,53.54,7894,2003
2003-07-22,NASDAQ,1296.42,1254.75,1336.49,1224.79,147180451,-2.01,3.63,7.33,6.45,61,3612,4341,0.93,101.58,128.75,1890.28,270.8,9784,5.74,11,54.8,7009,2003
2003-07-23,Dow Jones,2501.88,2524.34,2571.51,2497.1,572088966,-4.39,0.86,10.9,9.92,106,16797,3209,0.89,92.66,30.63,899.33,357.32,7416,5.23,49,33.09,407,2003
2003-07-24,Dow Jones,4215.26,4196.41,4220.18,4177.26,533588806,2.32,8.42,9.83,8.97,113,23316,2637,1.48,121.68,82.76,2106.53,364.64,6997,7.06,4,88.23,4258,2003
2003-07-25,S&P 500,2733.89,2762.18,2775.44,2686.68,875664241,1.76,3.38,14.68,6.13,80,23582,4457,1.43,114.42,136.23,2126.34,418.7,1194,9.88,44,30.18,10400,2003
2003-07-26,S&P 500,4988.73,4983.0,5013.48,4953.52,739105901,-0.03,2.18,14.19,5.62,53,7937,1727,1.26,84.34,62.87,1389.92,426.0,4107,1.72,35,51.7,12894,2003
2003-07-27,Dow Jones,3236.24,3234.77,3278.57,3217.54,619466527,9.36,8.71,7.56,9.98,103,5034,4540,1.4,116.54,77.79,2170.64,339.09,4587,1.33,7,18.75,12643,2003
2003-07-28,Dow Jones,2284.65,2312.44,2337.7000000000003,2253.37,743735175,7.34,9.02,11.41,5.7,114,10029,2098,0.87,119.37,31.06,2259.11,241.26,2395,2.95,29,1.21,8368,2003
2003-07-29,Dow Jones,1880.45,1868.69,1917.85,1823.17,314045579,4.92,3.39,12.78,4.49,55,22513,3026,1.31,128.59,117.59,1123.1,120.53,9420,9.04,9,42.66,12317,2003
2003-07-30,NASDAQ,2402.08,2396.39,2409.03,2382.69,52578953,-2.56,3.55,13.69,9.14,114,6671,1231,1.0,149.69,31.05,1396.52,114.35,5271,4.11,20,52.74,14298,2003
2003-07-31,NASDAQ,2490.13,2477.75,2502.75,2452.49,363286590,6.01,5.8,2.89,2.72,71,8961,2092,1.18,109.51,102.03,1243.84,145.31,2405,7.93,45,76.49,4146,2003
2003-08-01,Dow Jones,1274.85,1261.58,1311.4399999999998,1213.65,176749261,5.91,7.33,5.93,1.43,66,18374,613,1.34,115.71,68.65,1436.41,493.53,5704,2.03,33,44.93,12477,2003
2003-08-02,NASDAQ,2478.3,2480.8900000000003,2489.13,2469.6800000000003,514701448,1.38,0.63,6.16,6.52,108,6541,812,0.82,85.25,63.96,1559.74,414.39,8697,4.94,33,27.95,8067,2003
2003-08-03,NASDAQ,2856.95,2887.83,2905.4,2820.97,317395621,8.87,5.93,7.65,1.41,78,27197,3261,1.29,138.21,96.12,1666.95,261.95,1754,1.27,3,60.46,464,2003
2003-08-04,S&P 500,3890.95,3877.13,3904.19,3846.41,441313437,-2.5,9.53,4.2,4.04,116,26756,314,1.1,86.87,93.8,859.68,286.48,5081,4.13,10,38.18,10118,2003
2003-08-05,Dow Jones,3626.92,3629.35,3646.84,3592.94,706271364,-0.99,2.62,8.45,4.52,66,21653,703,1.11,145.37,72.71,893.78,394.95,9879,2.62,21,23.42,14707,2003
2003-08-06,Dow Jones,3835.06,3852.13,3887.55,3817.5,725081728,-4.05,9.09,10.62,5.7,51,6889,3869,1.44,104.4,56.18,1913.9,305.76,6610,5.49,40,91.04,13036,2003
2003-08-07,NASDAQ,1033.45,1010.39,1051.84,994.7,26792704,6.93,9.5,8.47,9.92,81,28929,4967,1.4,103.63,86.06,1552.66,244.17,3873,7.8,49,53.72,9590,2003
2003-08-08,Dow Jones,1870.67,1848.42,1898.43,1814.21,594984440,4.33,2.69,10.66,2.6,71,25485,769,0.84,103.0,54.72,952.55,239.82,4545,9.38,22,20.13,2059,2003
2003-08-09,S&P 500,3646.74,3690.08,3695.08,3635.96,188696189,-0.28,7.54,2.86,4.07,107,7141,1180,1.23,146.53,33.34,1456.59,183.86,6869,2.84,48,67.12,4235,2003
2003-08-10,S&P 500,2935.96,2958.31,2998.56,2914.98,22970451,-2.54,2.39,13.39,1.76,102,10133,4754,1.11,148.61,123.89,1608.34,454.24,7973,7.43,33,80.33,14609,2003
2003-08-11,S&P 500,1021.25,1028.97,1047.46,1011.84,952991536,-4.4,7.38,14.21,6.27,96,24039,1525,0.88,148.13,111.3,1880.5,265.66,2202,8.86,29,75.88,13910,2003
2003-08-12,Dow Jones,4217.98,4232.75,4265.18,4217.56,641515786,-2.5,7.97,10.03,7.41,53,27334,2369,1.4,129.34,30.97,1001.16,400.95,3952,1.25,24,59.99,11984,2003
2003-08-13,Dow Jones,4091.24,4044.17,4127.51,3995.67,82193369,1.8,2.47,13.46,5.08,87,25867,574,0.85,87.77,41.14,2491.17,329.5,9087,5.86,23,52.01,8957,2003
2003-08-14,Dow Jones,3193.68,3205.49,3215.97,3172.09,248656747,-1.29,7.16,3.71,2.84,62,22226,1231,0.82,107.05,33.02,1607.0,401.64,3004,6.12,24,77.75,12713,2003
2003-08-15,Dow Jones,1265.85,1266.8,1311.03,1217.38,241643266,-1.12,8.12,12.37,6.4,110,17243,962,0.94,100.25,122.79,1957.34,228.36,1553,2.72,29,70.84,3688,2003
2003-08-16,Dow Jones,4066.06,4070.63,4101.4400000000005,4059.04,930767877,8.13,3.59,3.55,5.62,113,5177,911,1.01,129.59,120.47,2343.97,400.8,9170,0.23,38,57.19,9016,2003
2003-08-17,S&P 500,3334.85,3320.79,3356.29,3291.42,682429565,2.73,1.68,7.3,2.13,82,5639,4372,0.84,114.49,73.04,854.1,415.99,8678,2.57,43,65.81,12670,2003
2003-08-18,NASDAQ,4127.84,4085.99,4136.96,4075.94,584901802,5.94,0.92,6.21,4.35,87,25498,586,1.25,123.16,126.78,1822.31,141.71,2534,5.85,15,16.95,11535,2003
2003-08-19,S&P 500,4006.99,3976.32,4054.11,3936.82,226878652,-4.46,5.75,9.61,4.63,78,25196,791,1.11,80.61,146.61,1718.6,136.59,9472,1.96,9,2.09,13705,2003
2003-08-20,Dow Jones,4212.01,4257.08,4294.83,4172.820000000001,138873708,0.48,9.78,5.92,9.83,110,19104,3208,1.09,134.8,146.16,897.59,494.2,4619,2.87,30,93.12,3627,2003
2003-08-21,S&P 500,3072.03,3062.9,3082.4300000000003,3057.27,217863498,2.19,8.23,10.29,8.57,81,21013,2722,0.9,146.64,147.51,1978.15,147.18,886,7.08,10,93.53,8505,2003
2003-08-22,Dow Jones,1561.3,1557.97,1578.19,1512.37,141981703,-2.2,4.36,6.78,7.48,60,11657,367,1.11,126.86,130.03,1175.33,373.94,6903,3.98,8,78.82,2106,2003
2003-08-23,Dow Jones,3684.63,3639.9,3725.11,3630.17,247074332,-3.2,5.37,13.19,8.94,67,25146,884,1.07,139.64,48.21,1993.2,399.13,3319,0.65,35,37.29,8380,2003
2003-08-24,S&P 500,3481.9,3435.6600000000003,3516.6800000000003,3405.01,537111305,8.05,2.8,10.24,7.49,94,13332,3973,1.07,113.48,27.46,1416.47,125.4,7358,3.99,47,15.16,1706,2003
2003-08-25,Dow Jones,3969.01,3990.73,4029.02,3919.73,145321185,9.09,1.63,4.8,9.08,70,15609,3071,0.95,81.41,125.52,2109.21,398.6,6799,10.0,18,35.8,6065,2003
2003-08-26,NASDAQ,1679.52,1683.33,1705.39,1635.4,577801069,-3.82,4.82,6.37,1.02,61,13755,2501,0.87,149.33,60.11,2400.99,267.81,1873,2.61,4,72.65,4579,2003
2003-08-27,Dow Jones,1779.9,1780.77,1816.59,1732.0700000000002,810252860,0.24,4.64,13.02,4.83,69,4192,3441,0.98,84.12,63.91,2262.87,209.87,2142,2.65,11,33.59,1292,2003
2003-08-28,NASDAQ,4561.64,4535.950000000001,4580.96,4518.820000000001,785389743,9.37,5.22,7.02,7.6,56,21514,3171,1.27,93.49,29.49,1620.38,366.13,9916,1.7,9,79.61,13213,2003
2003-08-29,NASDAQ,3999.91,4024.39,4034.95,3994.63,285561744,-3.75,9.53,8.97,6.04,51,28805,2416,0.85,83.67,112.91,1182.96,433.25,7269,2.72,13,67.33,14336,2003
2003-08-30,Dow Jones,4632.91,4599.73,4664.54,4590.31,621714015,4.65,6.04,10.44,2.16,92,8705,1301,1.07,123.75,76.0,2487.12,329.12,7708,5.75,19,63.03,4630,2003
2003-08-31,S&P 500,4034.86,4003.85,4083.66,3978.83,890087946,9.58,6.06,6.52,3.73,70,5925,376,1.16,120.83,46.55,1921.15,448.25,9540,9.65,19,93.03,7977,2003
2003-09-01,NASDAQ,3388.62,3384.69,3404.15,3345.03,817028769,9.67,1.28,5.82,3.52,78,4400,406,1.47,94.68,104.82,1473.12,108.94,4342,6.08,43,89.35,2755,2003
2003-09-02,S&P 500,3616.53,3595.1600000000003,3639.58,3587.65,185948695,2.07,9.96,8.18,2.98,81,12311,730,1.39,146.97,147.38,1618.59,395.44,1725,4.1,35,71.2,418,2003
2003-09-03,NASDAQ,4556.51,4531.26,4590.21,4498.27,402340150,-2.56,7.73,4.79,3.76,94,8962,2685,1.44,143.94,84.79,1017.69,167.76,1571,3.9,24,20.0,14454,2003
2003-09-04,Dow Jones,3315.23,3329.75,3356.83,3299.05,637988164,-1.97,8.77,5.69,5.39,108,22776,1237,1.37,99.59,98.83,1659.0,214.43,5649,0.24,40,93.9,3265,2003
2003-09-05,Dow Jones,3529.57,3544.67,3586.84,3512.51,488447742,8.34,4.14,2.81,8.62,52,28200,2281,1.21,126.12,41.17,1094.38,328.9,1446,0.03,45,22.79,7637,2003
2003-09-06,NASDAQ,1625.91,1658.36,1696.45,1592.8100000000002,999129180,8.68,5.02,5.95,7.55,88,6113,1813,1.4,139.87,40.92,1421.77,209.78,9406,7.97,4,37.32,5272,2003
2003-09-07,Dow Jones,2895.68,2887.45,2898.59,2864.1,411969135,4.12,5.22,6.17,8.43,100,26659,1148,1.2,105.19,79.57,1636.0,167.26,113,4.9,40,82.7,5060,2003
2003-09-08,NASDAQ,3865.59,3822.9,3915.51,3782.3,411322927,6.49,1.94,14.5,8.89,57,29634,1683,1.05,97.75,129.82,2411.26,454.2,9463,0.33,26,20.94,11336,2003
2003-09-09,Dow Jones,2083.77,2061.14,2121.39,2053.34,450115385,6.1,6.89,9.67,4.45,95,17406,3451,1.06,97.93,138.19,1861.98,462.69,1926,2.86,1,63.9,10768,2003
2003-09-10,S&P 500,1809.02,1857.02,1900.22,1769.52,525502241,4.93,9.03,12.24,3.79,115,3317,1934,1.2,137.43,103.43,1432.21,114.55,8700,3.57,11,45.84,1646,2003
2003-09-11,Dow Jones,2255.31,2264.94,2297.5,2252.1,5777231,7.41,1.64,2.59,1.05,55,5450,1051,1.37,112.41,66.87,992.25,300.05,5607,7.83,27,62.44,11227,2003
2003-09-12,S&P 500,1966.0,1986.97,2029.78,1956.3,472292568,5.28,0.86,3.38,9.34,107,3339,2132,0.89,130.07,117.51,2070.22,181.47,4252,4.34,43,95.81,12492,2003
2003-09-13,Dow Jones,1859.65,1810.39,1865.27,1777.5800000000002,711888932,3.01,7.38,12.59,1.13,90,14833,1324,0.83,125.52,57.95,1593.65,445.36,2661,7.89,12,80.86,7789,2003
2003-09-14,S&P 500,2699.4,2701.2200000000003,2718.61,2656.65,105571207,-1.45,2.73,10.11,7.54,103,24773,132,1.35,101.44,48.54,915.86,285.01,2002,6.34,20,29.65,4928,2003
2003-09-15,Dow Jones,4631.35,4585.1,4675.17,4572.47,441279836,6.16,6.24,4.48,4.09,90,7991,196,1.25,94.57,123.41,1916.69,291.38,8696,0.33,42,5.82,12729,2003
2003-09-16,S&P 500,3028.24,3035.16,3045.24,3011.88,853858035,2.1,6.96,7.26,9.51,97,8514,4458,1.37,88.8,117.67,1395.18,350.99,8016,9.69,7,96.71,14455,2003
2003-09-17,NASDAQ,1751.68,1793.76,1797.67,1724.8200000000002,343879021,-0.58,3.22,9.0,4.49,119,8191,3241,1.48,81.67,134.67,1486.62,122.25,5820,1.81,11,58.56,13243,2003
2003-09-18,NASDAQ,1307.89,1354.73,1394.14,1297.3100000000002,657487064,7.03,8.15,12.97,8.26,76,942,2877,0.98,85.69,94.94,2226.05,150.92,958,2.76,40,17.39,1087,2003
2003-09-19,S&P 500,3784.62,3788.68,3830.45,3744.06,88386857,5.45,5.5,2.79,3.19,96,23278,3378,0.94,97.94,136.57,1033.42,299.35,308,8.09,43,62.75,12642,2003
2003-09-20,Dow Jones,2531.2,2527.02,2539.33,2488.34,464965206,9.06,8.69,9.76,3.34,72,24886,271,1.04,129.95,23.44,1378.64,486.68,2290,1.9,10,4.32,13029,2003
2003-09-21,S&P 500,4287.32,4331.82,4374.54,4280.06,777211361,-2.52,7.63,11.32,6.16,63,27159,4953,1.41,90.84,52.98,1418.24,437.44,8209,4.01,18,18.83,8715,2003
2003-09-22,Dow Jones,3638.04,3655.4,3689.74,3614.85,150799874,4.74,8.69,14.71,9.98,110,16520,1000,0.81,116.64,124.58,805.66,455.74,7894,8.65,7,63.3,7514,2003
