date,stock_index,open_price,close_price,daily_high,daily_low,trading_volume,gdp_growth_percent,inflation_rate_percent,unemployment_rate_percent,interest_rate_percent,consumer_confidence_index,government_debt_billion_usd,corporate_profits_billion_usd,forex_usd_eur,forex_usd_jpy,crude_oil_price_usd_per_barrel,gold_price_usd_per_ounce,real_estate_index,retail_sales_billion_usd,bankruptcy_rate_percent,mergers_&_acquisitions_deals,venture_capital_funding_billion_usd,consumer_spending_billion_usd,year
2005-05-12,S&P 500,2678.51,2696.24,2734.0800000000004,2633.8500000000004,517809270,-3.37,5.96,7.89,2.87,93,25446,4602,1.06,147.25,88.11,2328.04,103.5,3056,5.21,19,41.66,11650,2005
2005-05-13,Dow Jones,1202.49,1222.75,1256.1,1185.37,560565667,1.89,9.42,14.19,9.82,81,27149,443,0.82,122.48,95.23,1103.05,402.79,6295,5.29,28,67.41,8584,2005
2005-05-14,S&P 500,1157.57,1203.1699999999998,1214.87,1107.66,112074034,6.81,6.09,13.89,2.2,72,15228,4847,1.35,135.86,133.77,1824.52,440.65,8343,0.57,47,5.11,213,2005
2005-05-15,Dow Jones,3295.8,3298.9300000000003,3328.3300000000004,3295.6200000000003,170976059,-4.58,7.83,5.3,9.18,69,5201,1644,1.48,88.27,51.66,1521.32,191.64,7438,0.4,32,52.99,12328,2005
2005-05-16,Dow Jones,2571.58,2561.55,2600.11,2560.17,361732180,-4.15,6.73,7.22,3.58,68,29281,4096,1.34,97.14,86.43,949.01,101.52,4805,0.05,38,47.91,5774,2005
2005-05-17,NASDAQ,1114.61,1159.9799999999998,1184.1899999999998,1073.4199999999998,225651570,-3.99,4.97,10.36,7.75,78,13560,2918,1.16,104.2,55.23,2033.91,455.97,1844,5.25,31,97.36,3256,2005
2005-05-18,S&P 500,3333.01,3347.2200000000003,3374.7200000000003,3323.0400000000004,603623405,5.97,7.18,8.73,4.84,67,27377,138,1.38,148.68,121.47,920.95,153.58,6374,4.64,24,75.61,2919,2005
2005-05-19,NASDAQ,1045.21,1025.03,1069.8,1021.99,953482659,2.52,8.24,3.25,7.5,118,10522,4482,1.4,134.72,121.02,1993.79,261.29,9255,9.4,43,15.58,6442,2005
2005-05-20,S&P 500,4149.49,4112.139999999999,4177.76,4100.28,741288775,0.53,2.25,14.92,1.98,61,18743,4857,1.18,142.0,144.47,1277.96,246.39,8217,3.42,26,50.97,733,2005
2005-05-21,Dow Jones,2225.73,2259.99,2295.7700000000004,2204.42,137603715,-3.42,3.36,11.78,3.06,59,8219,3523,1.46,114.1,78.09,1761.62,165.7,5032,6.58,22,78.4,4736,2005
2005-05-22,Dow Jones,1161.03,1147.25,1166.51,1110.72,602463914,5.98,2.24,7.69,1.45,86,14615,1128,0.82,130.18,40.62,1072.77,339.52,1249,0.08,46,52.5,10183,2005
2005-05-23,S&P 500,3353.41,3369.46,3406.94,3322.19,865009615,-0.18,4.52,10.04,8.72,104,1416,335,0.81,131.21,136.53,1430.52,467.42,2659,6.64,1,35.73,7878,2005
2005-05-24,NASDAQ,2590.74,2587.82,2597.53,2575.94,734234754,-1.02,8.85,3.14,3.31,53,23793,1068,0.86,119.82,135.78,976.95,305.49,1167,9.13,49,37.73,7875,2005
2005-05-25,NASDAQ,4895.2,4865.09,4898.53,4839.93,497659654,4.78,3.45,8.44,7.1,112,24148,1330,0.84,141.46,50.51,1594.42,489.16,1929,3.55,3,36.76,9165,2005
2005-05-26,NASDAQ,3176.79,3186.96,3235.76,3130.48,648807489,3.39,3.74,14.1,8.29,61,7181,338,1.1,91.08,55.92,1162.59,176.31,4383,3.14,24,2.09,10851,2005
2005-05-27,NASDAQ,2100.96,2057.03,2148.81,2016.28,810089792,0.44,8.6,13.66,9.06,67,11867,1954,1.46,84.03,60.74,1119.48,439.4,1022,6.26,44,73.09,2903,2005
2005-05-28,Dow Jones,3837.76,3829.09,3840.78,3812.93,56222713,4.62,5.15,6.39,1.51,57,19546,151,1.27,101.28,78.73,982.16,202.76,6846,3.29,22,61.13,7406,2005
2005-05-29,Dow Jones,2085.97,2090.63,2112.7899999999995,2036.86,73425472,-0.93,5.35,8.91,8.98,81,11326,2255,1.26,86.18,127.78,2101.24,200.22,1650,4.02,40,26.94,9813,2005
2005-05-30,Dow Jones,4616.97,4610.570000000001,4626.280000000001,4575.14,473357221,6.92,8.61,11.07,2.37,98,5192,1480,1.07,84.22,38.77,1887.18,147.08,3082,2.73,35,63.04,10628,2005
2005-05-31,Dow Jones,2498.89,2523.76,2548.03,2495.77,652162738,-1.56,4.91,6.42,7.5,112,16355,1156,1.17,109.34,111.05,1066.74,445.45,2144,3.45,40,30.94,5656,2005
2005-06-01,Dow Jones,3199.47,3232.26,3273.77,3197.71,489162182,-2.62,6.82,2.84,7.42,108,26313,121,1.01,94.04,65.86,1603.13,390.02,5913,6.79,22,24.41,14156,2005
2005-06-02,NASDAQ,1202.29,1229.41,1276.9399999999998,1193.87,396482711,6.74,0.86,8.57,0.58,116,27236,406,1.16,135.31,45.44,1923.5,236.66,7197,9.22,32,74.14,11996,2005
2005-06-03,NASDAQ,2704.48,2658.36,2736.19,2621.9700000000003,345335556,5.62,1.79,9.82,2.6,88,1835,4206,1.32,120.58,64.0,2292.72,239.77,1697,5.83,27,80.93,5748,2005
2005-06-04,NASDAQ,4329.45,4298.86,4347.15,4289.67,829980827,-2.26,4.04,2.08,5.17,99,27692,2709,1.19,105.24,89.33,901.27,437.92,5809,0.1,7,62.61,5871,2005
2005-06-05,NASDAQ,4222.6,4226.26,4256.43,4197.030000000001,430574417,-3.26,4.95,3.24,4.49,75,21934,4393,1.09,100.06,139.78,1416.0,471.03,2421,2.64,32,78.44,12900,2005
2005-06-06,Dow Jones,1897.27,1940.75,1956.35,1892.61,224183703,7.58,9.66,4.69,9.23,72,28019,3700,1.39,119.42,101.67,1847.12,340.97,4958,9.52,28,36.63,13595,2005
2005-06-07,Dow Jones,1904.32,1937.82,1983.31,1858.28,825247289,6.65,9.71,6.52,3.92,112,17645,2065,1.0,110.38,98.92,826.55,262.74,1417,9.1,47,7.27,12410,2005
2005-06-08,Dow Jones,4269.22,4303.47,4346.990000000001,4252.02,15161055,-0.09,8.51,9.03,9.4,115,28794,4746,1.14,83.9,34.14,1213.99,121.26,3655,1.16,14,60.53,9834,2005
2005-06-09,S&P 500,4721.59,4701.91,4749.5,4656.5,125725420,4.87,3.16,5.82,4.86,88,11392,3678,1.48,126.56,30.37,2066.33,150.63,4397,9.08,14,25.67,11276,2005
2005-06-10,NASDAQ,1381.44,1374.38,1397.68,1327.14,842227808,-3.14,9.64,5.59,9.66,115,19015,2643,1.48,114.98,36.83,1404.75,156.72,1657,9.65,36,77.77,3663,2005
2005-06-11,NASDAQ,2800.23,2797.3,2814.9,2796.99,506691593,2.61,6.89,13.3,7.5,95,21698,604,0.8,99.38,32.42,943.64,210.72,6404,3.25,18,35.87,1688,2005
2005-06-12,Dow Jones,2349.82,2315.56,2351.49,2292.35,605335536,-4.72,3.93,3.89,8.38,64,10645,236,1.17,100.33,94.93,1865.21,202.81,1169,7.01,42,67.1,14155,2005
2005-06-13,NASDAQ,4482.75,4435.86,4523.54,4434.63,495853024,0.87,7.02,8.44,1.5,65,15703,1402,1.04,111.69,78.84,1225.09,317.15,597,5.6,20,55.33,14897,2005
2005-06-14,NASDAQ,1334.1,1378.79,1401.31,1288.6699999999998,839212064,-3.88,0.17,14.39,6.07,65,26024,4114,1.0,137.93,20.65,1992.81,477.64,204,3.37,34,81.77,5829,2005
2005-06-15,Dow Jones,1844.5,1818.57,1860.76,1792.65,540390406,2.13,1.46,10.13,1.86,88,801,3714,1.22,109.61,65.64,2330.3,444.66,3853,1.53,25,83.25,11557,2005
2005-06-16,S&P 500,4009.87,3983.86,4033.43,3980.11,787383043,1.33,8.3,11.32,3.33,60,29100,4906,1.11,138.77,36.56,1697.36,303.67,5142,3.67,27,6.92,9568,2005
2005-06-17,S&P 500,1205.18,1163.52,1246.12,1158.01,14187867,1.67,6.46,7.61,6.42,85,8240,606,1.31,109.74,148.46,1818.54,106.92,4135,9.28,21,29.58,12215,2005
2005-06-18,S&P 500,2970.14,3012.99,3019.22,2950.96,969528470,-4.32,3.64,2.26,7.4,67,15403,4881,0.82,138.09,79.82,1674.49,127.36,5304,8.11,35,87.1,10548,2005
2005-06-19,Dow Jones,2768.43,2776.4,2819.28,2721.42,333064052,0.42,5.01,10.4,0.87,72,27664,1633,1.45,145.21,75.4,2189.65,444.14,1947,3.31,15,40.46,8365,2005
2005-06-20,NASDAQ,2337.6,2354.3,2399.18,2302.95,492435743,6.35,9.05,10.22,5.54,98,20578,3741,1.2,81.44,103.74,1210.91,213.45,9869,5.48,11,51.54,2584,2005
2005-06-21,Dow Jones,2578.29,2619.45,2666.79,2534.91,783996011,0.53,6.32,3.44,5.87,91,14927,4103,1.28,84.36,66.42,1482.62,227.24,2672,4.06,27,18.42,7784,2005
2005-06-22,Dow Jones,3119.76,3104.32,3139.63,3086.0,121281935,5.73,3.98,8.01,1.25,93,3201,807,1.22,89.38,113.02,2321.55,155.91,7065,4.66,6,55.31,1988,2005
2005-06-23,NASDAQ,1645.47,1657.62,1668.48,1643.31,436971565,0.54,1.2,13.9,5.26,50,10167,1723,1.49,88.55,137.62,2030.2,189.25,1083,7.61,32,26.54,12744,2005
2005-06-24,S&P 500,3287.98,3241.86,3306.66,3193.1400000000003,781775862,1.35,2.94,4.67,7.28,56,25689,4337,1.49,111.81,84.86,1344.15,198.88,6534,5.43,23,82.94,4871,2005
2005-06-25,S&P 500,4221.73,4190.41,4238.379999999999,4189.55,966331593,3.46,9.78,7.99,1.01,97,23098,2428,1.23,133.48,69.78,2215.47,264.84,6582,1.81,10,20.1,11151,2005
2005-06-26,Dow Jones,4040.64,4073.76,4082.57,3993.26,99729741,9.26,4.37,7.99,7.72,65,6144,3114,1.28,147.29,87.85,1206.0,349.26,4729,2.69,14,36.05,1489,2005
2005-06-27,S&P 500,1615.6,1642.28,1672.64,1597.1699999999998,122663846,-3.37,4.72,12.54,5.98,97,6020,1807,1.23,109.24,98.46,1878.1,241.26,4747,5.68,18,9.6,4317,2005
2005-06-28,Dow Jones,1597.0,1582.06,1620.83,1581.56,186642019,-4.51,4.99,12.72,8.42,92,1168,401,1.02,128.19,130.2,2425.98,279.95,7640,6.93,14,58.84,4846,2005
2005-06-29,Dow Jones,2072.7,2060.38,2115.99,2025.92,775358049,4.12,8.84,11.87,2.57,100,2628,2544,0.93,124.49,71.28,1777.01,172.76,9791,5.08,8,94.2,8739,2005
2005-06-30,NASDAQ,2444.3,2447.6600000000003,2449.2700000000004,2395.27,398284439,9.24,6.04,6.75,8.42,115,15959,417,1.08,107.52,26.69,2159.09,122.56,226,6.2,12,17.4,14584,2005
2005-07-01,NASDAQ,2633.82,2583.84,2666.01,2535.56,651979985,9.85,6.94,2.94,1.4,80,7238,3055,1.28,130.48,102.0,2050.23,239.3,1857,7.89,49,2.07,12775,2005
2005-07-02,NASDAQ,3718.79,3692.91,3756.94,3684.86,331065935,2.26,3.89,6.54,4.34,88,17101,3027,0.84,121.44,148.29,2271.73,125.0,7490,5.45,28,42.3,5564,2005
2005-07-03,Dow Jones,1226.72,1197.54,1264.69,1188.48,727010600,2.02,0.29,10.84,2.4,58,28007,957,1.16,133.2,131.05,2446.9,219.89,2369,9.77,25,74.87,10828,2005
2005-07-04,NASDAQ,1138.69,1113.74,1182.99,1085.46,614941668,4.67,9.31,11.14,8.82,90,9440,2820,1.09,93.56,118.57,837.94,435.04,1714,2.36,22,97.51,6790,2005
2005-07-05,S&P 500,2567.64,2598.23,2634.68,2535.77,571913320,3.33,9.49,14.55,7.2,112,4720,3122,1.17,105.22,42.95,847.38,246.77,198,9.2,16,5.22,4998,2005
2005-07-06,S&P 500,3788.65,3766.62,3835.04,3729.65,730828094,4.51,9.49,7.9,0.74,63,25276,776,1.4,126.99,117.32,1810.52,177.3,1606,2.48,4,78.62,6278,2005
2005-07-07,Dow Jones,1773.74,1742.89,1790.37,1733.84,311283032,8.11,9.44,10.22,0.59,107,19505,478,0.83,88.74,30.59,2422.22,460.83,3575,5.32,15,36.93,13578,2005
2005-07-08,Dow Jones,3566.02,3566.45,3591.61,3518.07,945419965,6.19,8.15,9.01,3.27,113,5639,316,1.33,133.93,84.21,1625.66,355.74,3357,4.56,38,15.46,7044,2005
2005-07-09,NASDAQ,2039.31,2075.87,2076.57,2007.37,505448007,2.45,6.85,3.96,1.86,77,1221,3800,1.27,89.34,68.22,2227.63,495.3,475,3.73,29,19.31,9392,2005
2005-07-10,Dow Jones,4544.34,4518.47,4544.6900000000005,4476.12,575332375,1.93,8.45,8.0,6.49,53,9643,2996,0.94,102.71,137.69,2105.44,220.1,3574,9.63,20,92.4,9692,2005
2005-07-11,Dow Jones,4582.76,4540.610000000001,4594.77,4513.610000000001,963348499,4.59,6.01,9.08,6.81,83,2381,4629,1.31,96.63,40.78,1647.03,180.15,335,2.72,4,80.95,7695,2005
2005-07-12,S&P 500,2189.15,2174.79,2194.19,2154.08,512775599,1.84,1.34,14.36,9.45,53,27303,4951,1.15,84.27,122.56,1672.39,219.18,4853,6.75,25,31.24,5963,2005
2005-07-13,S&P 500,1919.98,1944.75,1957.76,1871.12,763931037,1.87,3.91,6.77,9.54,119,18316,3089,1.14,98.95,26.31,1541.26,425.0,4263,8.04,42,94.03,10646,2005
2005-07-14,NASDAQ,2645.22,2650.29,2659.14,2616.11,909345853,-4.76,9.71,14.74,6.76,107,22065,3930,1.14,143.81,111.23,1228.74,160.61,7211,1.97,47,10.61,393,2005
2005-07-15,Dow Jones,1962.13,1993.81,1995.24,1918.79,431112145,-2.39,3.51,9.05,0.55,53,19204,3756,1.46,81.89,58.19,2259.81,196.43,8257,9.73,29,32.32,9869,2005
2005-07-16,Dow Jones,3689.54,3735.5,3780.97,3641.88,235899267,2.33,8.68,5.15,3.91,99,7450,1606,1.46,81.18,146.87,1156.27,380.65,9491,5.47,21,65.33,4368,2005
2005-07-17,S&P 500,4304.26,4333.530000000001,4333.9400000000005,4270.49,247955183,7.34,0.93,4.49,5.37,54,10468,1390,1.44,129.3,107.33,2341.76,395.2,7799,9.14,44,99.94,7297,2005
2005-07-18,Dow Jones,3692.37,3702.75,3739.55,3664.92,541473059,-0.82,3.34,3.84,5.24,94,15598,2039,1.42,105.68,60.16,1411.54,483.54,6827,6.64,1,46.62,4158,2005
2005-07-19,S&P 500,4297.4,4296.73,4305.009999999999,4296.549999999999,581850629,2.84,3.51,7.89,6.23,84,24061,4794,0.83,96.08,50.62,845.05,492.06,8908,6.49,43,81.09,5382,2005
2005-07-20,NASDAQ,2587.97,2541.98,2633.58,2539.98,848054658,0.17,0.52,2.29,9.63,76,9390,335,1.08,115.62,103.11,1086.24,365.41,9109,3.46,11,91.6,7295,2005
2005-07-21,S&P 500,1625.27,1673.7,1718.34,1615.23,410625489,-3.43,1.19,7.79,8.91,51,28044,1883,1.43,98.67,55.45,2309.3,245.12,152,7.71,41,1.06,5644,2005
2005-07-22,Dow Jones,3951.8,3940.15,3984.5,3930.85,301234094,9.37,1.93,14.85,1.53,103,1121,4295,1.33,107.44,44.28,1018.36,281.21,5486,0.3,26,28.97,11725,2005
2005-07-23,NASDAQ,2441.9,2407.12,2475.51,2394.38,399317031,7.82,8.38,10.71,3.03,97,27663,2886,1.12,130.07,104.2,2055.92,275.71,3203,5.56,25,10.13,11536,2005
2005-07-24,S&P 500,3685.08,3701.75,3702.02,3669.83,454871633,-3.82,0.63,11.88,8.41,98,17343,1477,1.34,88.18,114.16,1110.78,254.95,290,0.32,44,77.63,8595,2005
2005-07-25,S&P 500,2082.58,2061.01,2131.82,2043.01,971569783,5.8,2.99,3.55,8.33,50,26160,2855,0.95,147.18,50.94,1648.19,235.3,7454,3.07,43,56.75,10138,2005
2005-07-26,NASDAQ,1324.92,1333.5,1377.39,1303.89,497192406,0.21,0.1,8.15,3.12,82,24109,2183,1.22,82.98,89.66,1148.85,167.16,9122,0.96,24,9.65,3051,2005
2005-07-27,NASDAQ,4970.33,4979.01,5023.77,4965.39,600012386,9.92,6.96,5.72,7.44,84,25375,4509,1.17,136.46,106.27,1366.38,246.46,3572,9.12,18,42.13,4861,2005
2005-07-28,S&P 500,1624.81,1619.38,1657.77,1617.26,328859077,-0.46,6.2,13.62,6.88,103,27620,4195,1.2,130.72,142.45,1012.2,487.69,5373,6.28,48,51.45,7118,2005
2005-07-29,Dow Jones,4953.68,4987.29,5004.53,4919.9800000000005,890068149,-1.42,6.45,4.36,5.0,105,16198,4746,1.31,99.75,124.45,1745.2,452.86,2198,6.69,26,69.81,10053,2005
2005-07-30,S&P 500,4909.12,4885.62,4953.8,4858.75,668120409,3.52,3.74,7.96,2.41,64,26351,4712,1.46,88.28,74.71,1421.9,346.93,2685,8.51,47,77.97,5856,2005
2005-07-31,NASDAQ,4175.27,4170.13,4189.85,4147.92,645869885,7.53,2.08,9.64,8.94,118,26506,2800,0.98,139.67,129.77,1421.32,177.12,550,7.33,16,8.88,3030,2005
2005-08-01,S&P 500,3637.69,3641.46,3669.6,3605.97,399796348,-2.11,7.2,8.68,6.94,53,25025,4204,1.33,127.57,77.42,865.58,451.47,4529,1.24,5,48.82,2816,2005
2005-08-02,NASDAQ,3311.23,3327.59,3332.58,3269.85,588890263,5.64,8.11,12.79,2.11,113,5875,3649,1.25,100.36,36.92,1031.42,224.75,9056,6.18,22,16.2,7066,2005
2005-08-03,NASDAQ,4464.41,4492.81,4538.91,4443.03,799331226,-4.08,1.39,5.01,7.2,71,20336,4252,1.29,81.19,64.34,2002.8,318.29,581,9.78,17,75.35,5925,2005
2005-08-04,Dow Jones,2157.76,2147.24,2164.8,2115.1800000000003,230712927,8.78,4.87,6.91,7.54,73,24196,2430,1.1,145.69,124.61,1296.94,464.72,2507,2.14,42,65.8,9641,2005
2005-08-05,NASDAQ,2870.72,2885.32,2896.5599999999995,2823.04,884340171,-3.78,2.49,12.3,8.93,96,27464,4656,1.46,108.3,144.25,1551.52,233.88,4748,6.2,43,72.33,3475,2005
2005-08-06,NASDAQ,3477.56,3442.62,3505.47,3400.64,254666303,8.71,1.68,8.86,2.62,55,6425,3861,1.14,92.34,147.87,2097.22,465.34,175,5.64,48,7.59,8243,2005
2005-08-07,Dow Jones,2644.76,2688.0200000000004,2726.2200000000003,2623.46,458870468,2.36,7.34,7.23,9.89,76,18705,2111,0.89,143.83,103.08,1556.09,194.05,1560,3.92,1,51.08,14186,2005
2005-08-08,NASDAQ,2709.95,2698.26,2740.92,2666.02,728990847,1.72,5.38,2.38,1.96,59,6931,2741,1.28,105.13,82.18,1183.54,471.48,7971,9.55,44,84.07,1710,2005
2005-08-09,Dow Jones,2321.14,2344.09,2355.7,2312.29,404161286,9.6,2.16,11.79,6.21,88,1488,2212,0.89,112.43,41.07,1734.7,243.47,7601,3.56,18,71.36,222,2005
2005-08-10,Dow Jones,3256.93,3208.96,3256.98,3180.93,115646271,9.86,3.1,14.64,6.74,86,25289,3600,1.03,128.9,33.33,2162.05,249.84,2098,0.94,3,86.19,13491,2005
2005-08-11,NASDAQ,4402.3,4372.820000000001,4440.16,4323.750000000001,424789909,4.75,9.67,10.06,4.48,103,17415,4331,0.96,137.36,87.41,1819.39,321.2,2690,9.63,32,20.69,12009,2005
2005-08-12,NASDAQ,1806.11,1804.82,1855.37,1778.9,928162010,-3.09,8.49,13.14,5.01,100,3417,4957,1.18,87.01,114.61,1514.31,238.81,5132,7.29,33,28.76,6664,2005
2005-08-13,S&P 500,4737.73,4775.56,4816.06,4691.349999999999,248747814,2.59,8.8,8.72,8.96,109,7385,1109,1.04,142.91,62.11,1013.56,279.99,8490,3.42,31,44.18,11756,2005
2005-08-14,Dow Jones,3756.35,3759.08,3782.09,3735.98,646880108,2.94,4.6,5.01,6.63,100,4119,1729,0.91,145.28,107.71,1222.81,300.53,1197,2.81,17,52.37,5478,2005
2005-08-15,S&P 500,4293.09,4336.08,4381.27,4243.150000000001,801605176,2.72,6.24,2.19,5.22,111,27060,3219,1.35,98.15,94.21,2408.4,296.41,3594,9.28,43,25.29,7704,2005
2005-08-16,NASDAQ,3224.76,3223.1400000000003,3245.25,3194.1800000000003,701599842,3.54,3.77,10.49,1.72,98,27334,949,1.13,114.82,142.3,2112.07,484.44,4065,2.74,8,38.19,14552,2005
2005-08-17,S&P 500,4118.07,4117.11,4144.32,4115.0,260883033,-4.72,0.78,8.41,0.57,100,10910,2967,1.12,140.05,47.24,948.87,212.72,2241,5.37,36,68.74,11243,2005
2005-08-18,Dow Jones,1064.8,1026.77,1088.66,997.43,267724886,5.67,4.01,12.17,1.69,77,29709,2139,1.42,114.11,96.84,809.37,213.83,7120,2.15,47,64.57,8459,2005
2005-08-19,S&P 500,4273.52,4303.790000000001,4326.170000000001,4259.790000000001,500027596,5.69,5.94,11.03,9.58,85,14074,3335,1.18,113.74,73.79,1098.21,435.17,6603,9.95,35,11.14,8820,2005
2005-08-20,Dow Jones,1160.56,1135.26,1199.32,1133.64,970506265,-3.27,2.87,14.84,7.76,74,29847,578,1.3,123.3,54.0,2404.61,256.8,7436,7.7,2,98.57,8673,2005
2005-08-21,NASDAQ,4559.65,4599.61,4625.95,4518.61,571396034,3.55,8.48,8.63,9.69,85,29561,1410,1.03,133.72,66.45,1786.07,129.28,8588,5.68,17,56.32,2889,2005
2005-08-22,NASDAQ,4967.85,5008.93,5024.77,4954.06,113422172,3.53,1.51,7.55,0.84,109,7064,4731,1.19,126.59,58.29,2225.72,292.5,2872,7.46,39,48.41,5583,2005
2005-08-23,Dow Jones,2176.27,2220.6,2233.51,2136.44,301407233,5.24,3.67,5.73,6.96,56,27185,2243,1.31,123.86,88.59,1590.88,320.09,417,9.16,24,96.73,8082,2005
2005-08-24,NASDAQ,1841.27,1843.29,1845.18,1826.86,550824831,-3.72,1.25,8.2,0.92,114,3560,513,1.01,106.02,92.55,2205.28,347.08,371,9.63,1,14.12,4077,2005
2005-08-25,NASDAQ,4061.45,4079.16,4108.32,4051.73,727300827,4.4,4.05,13.35,7.93,85,26684,1756,1.28,124.11,132.52,857.66,194.04,1467,7.86,43,54.41,7328,2005
2005-08-26,NASDAQ,2012.11,2039.96,2051.46,1963.41,965846038,-0.79,0.4,2.55,4.12,79,15326,2731,1.2,87.23,121.57,1525.59,489.3,7121,8.49,0,80.53,11749,2005
2005-08-27,NASDAQ,4462.25,4425.35,4469.66,4407.27,357510115,2.61,2.73,14.71,1.41,96,15731,4036,1.1,108.67,59.33,1441.91,394.81,7350,3.98,23,39.95,344,2005
2005-08-28,Dow Jones,1411.37,1421.4699999999998,1454.16,1381.3,250715824,6.6,4.01,14.91,5.9,78,3024,1494,1.3,93.18,141.07,2468.63,388.06,3411,3.92,23,73.66,2048,2005
2005-08-29,S&P 500,1503.82,1457.25,1537.88,1426.75,632660421,5.58,4.78,9.77,3.16,54,13107,2723,1.02,117.63,132.89,1310.81,449.15,9950,8.08,49,89.93,12457,2005
2005-08-30,S&P 500,4916.61,4916.37,4954.219999999999,4888.349999999999,842486986,-3.22,5.44,6.31,6.77,114,17573,2390,1.3,98.34,101.36,1508.76,110.45,8734,7.6,41,26.24,14230,2005
2005-08-31,NASDAQ,3695.36,3660.84,3720.54,3615.11,67280869,3.87,2.75,4.9,6.75,118,27175,738,1.19,115.42,22.42,2089.96,345.26,8900,9.01,39,24.22,14164,2005
2005-09-01,S&P 500,4387.55,4355.84,4432.25,4322.12,299443637,9.54,5.23,5.59,7.2,112,13444,3544,0.97,134.41,47.19,2297.21,427.13,1192,1.33,3,36.13,1452,2005
2005-09-02,S&P 500,2297.32,2283.82,2344.1400000000003,2263.63,659594626,-2.65,5.09,2.65,9.93,105,13615,452,1.27,110.38,122.61,2293.26,113.75,3884,6.91,49,41.9,13795,2005
2005-09-03,NASDAQ,3705.93,3699.17,3746.3,3656.05,941352363,7.79,3.16,8.18,4.17,66,1600,4621,1.42,95.31,78.99,1470.67,402.46,6712,6.48,34,11.19,1829,2005
2005-09-04,NASDAQ,3376.97,3389.29,3421.07,3367.92,37447149,5.54,8.3,2.75,4.92,100,8810,3248,1.02,95.61,36.37,2412.54,495.88,2957,7.99,34,23.21,8103,2005
2005-09-05,S&P 500,3412.6,3370.04,3427.79,3342.83,50908705,6.61,5.46,11.34,8.14,86,11460,4705,1.37,143.44,73.07,1910.97,337.36,2044,0.25,11,87.34,13212,2005
2005-09-06,Dow Jones,3730.13,3730.5,3779.65,3682.6,931651733,-0.77,3.32,6.84,5.99,58,5801,3688,1.04,134.66,47.55,2246.93,269.88,2971,8.26,48,56.7,4364,2005
2005-09-07,NASDAQ,3301.44,3269.7000000000003,3315.15,3238.4300000000003,738023260,-0.68,9.47,4.59,0.85,87,25581,239,1.37,82.56,136.03,2374.67,281.44,9234,3.26,22,26.86,5451,2005
2005-09-08,Dow Jones,2716.25,2723.65,2733.78,2675.4,332514427,8.59,8.45,9.08,8.51,102,24701,351,0.84,145.99,135.6,1197.12,371.79,6704,6.87,48,94.37,1217,2005
2005-09-09,S&P 500,2103.69,2117.43,2139.54,2071.01,721662581,0.4,9.83,14.66,0.99,62,15472,768,0.81,87.88,70.32,1648.64,327.98,9749,6.17,21,77.45,10275,2005
2005-09-10,NASDAQ,4074.33,4080.0,4082.84,4032.36,733635740,-4.05,6.92,11.04,2.12,102,19084,3942,0.88,125.71,37.86,1799.26,415.03,9656,4.4,25,36.31,10983,2005
2005-09-11,Dow Jones,1905.09,1928.92,1977.84,1857.87,491123588,4.01,3.78,8.39,1.47,98,9733,416,1.41,118.61,66.65,2164.14,268.66,7739,7.46,3,76.57,8270,2005
2005-09-12,NASDAQ,3769.42,3752.98,3798.84,3739.33,621149705,-3.13,2.81,12.1,1.24,119,11827,4118,1.17,83.27,36.74,1481.98,266.93,2238,9.61,6,59.65,558,2005
2005-09-13,S&P 500,1933.33,1959.84,1987.69,1924.85,472002569,6.95,6.63,11.59,0.74,84,996,3026,1.22,100.66,59.53,1157.76,398.39,8580,3.23,22,68.41,618,2005
2005-09-14,Dow Jones,3501.32,3494.6000000000004,3534.11,3470.4000000000005,246584756,4.63,9.81,13.59,1.02,65,4674,2109,1.39,134.31,120.25,2063.5,358.21,7037,7.48,30,32.21,9909,2005
2005-09-15,S&P 500,3988.31,3986.73,4013.16,3951.64,296825672,8.12,6.27,4.66,4.7,62,25134,3045,0.84,101.48,57.95,1806.97,411.24,6215,3.15,6,21.03,4331,2005
2005-09-16,S&P 500,1874.86,1889.67,1891.27,1863.5,417457085,6.77,8.82,13.17,2.9,60,6030,1152,1.07,113.62,90.75,2327.11,454.87,3444,8.46,21,25.43,10177,2005
2005-09-17,NASDAQ,1239.77,1191.61,1270.39,1191.4,758335252,-3.32,3.29,5.91,1.7,51,15598,4736,1.25,128.86,35.45,1913.55,205.36,7800,4.37,38,8.47,10930,2005
2005-09-18,Dow Jones,1523.89,1539.2900000000002,1575.1,1506.74,297552780,0.72,4.07,14.23,6.76,68,23853,3663,1.08,85.01,65.19,828.61,226.01,7248,4.49,39,47.16,9757,2005
2005-09-19,S&P 500,3423.99,3435.85,3456.69,3375.55,681369161,6.62,9.06,5.65,2.65,94,11824,1223,0.82,138.28,25.15,2443.31,310.78,7781,7.72,18,40.68,10861,2005
2005-09-20,S&P 500,4397.79,4378.77,4435.65,4344.02,154220453,1.26,7.57,14.05,0.68,95,28614,1443,1.26,82.91,91.26,1808.29,472.18,4786,4.96,29,0.35,9425,2005
2005-09-21,Dow Jones,1179.99,1138.57,1191.34,1118.5,480475914,9.59,9.81,14.53,4.47,96,2153,669,1.07,98.37,65.19,1812.99,433.88,6799,2.67,25,85.65,862,2005
